defined_class	defined_class_label	biological_process	biological_process_label
http://purl.obolibrary.org/obo/DDPHENO_0001203	aberrant response to nutrient	http://purl.obolibrary.org/obo/GO_0007584	response to nutrient
http://purl.obolibrary.org/obo/DDPHENO_0001036	aberrant response to oxidative stress	http://purl.obolibrary.org/obo/GO_0006979	response to oxidative stress
http://purl.obolibrary.org/obo/DDPHENO_0001003	aberrant response to stimulus	http://purl.obolibrary.org/obo/GO_0050896	response to stimulus
http://purl.obolibrary.org/obo/DDPHENO_0000033	aberrant secretion	http://purl.obolibrary.org/obo/GO_0032940	secretion by cell
http://purl.obolibrary.org/obo/DDPHENO_0001118	aberrant signal transduction	http://purl.obolibrary.org/obo/GO_0007165	signal transduction
http://purl.obolibrary.org/obo/DDPHENO_0000243	aberrant single-strand break repair	http://purl.obolibrary.org/obo/GO_0000012	single strand break repair
http://purl.obolibrary.org/obo/DDPHENO_0000835	aberrant small GTPase mediated signal transduction	http://purl.obolibrary.org/obo/GO_0007264	small GTPase-mediated signal transduction
http://purl.obolibrary.org/obo/DDPHENO_0000127	aberrant socially cooperative development	http://purl.obolibrary.org/obo/GO_0099120	socially cooperative development
http://purl.obolibrary.org/obo/DDPHENO_0000154	aberrant sorocarp development	http://purl.obolibrary.org/obo/GO_0030587	sorocarp development
http://purl.obolibrary.org/obo/DDPHENO_0001046	aberrant spore germination	http://purl.obolibrary.org/obo/GO_0009847	spore germination
http://purl.obolibrary.org/obo/DDPHENO_0000513	aberrant sporulation	http://purl.obolibrary.org/obo/GO_0043934	sporulation
http://purl.obolibrary.org/obo/DDPHENO_0000115	aberrant substrate adhesion-dependent cell spreading	http://purl.obolibrary.org/obo/GO_0034446	substrate adhesion-dependent cell spreading
http://purl.obolibrary.org/obo/DDPHENO_0001121	aberrant taxis	http://purl.obolibrary.org/obo/GO_0042330	taxis
http://purl.obolibrary.org/obo/DDPHENO_0000223	aberrant thermotaxis	http://purl.obolibrary.org/obo/GO_0043052	thermotaxis
http://purl.obolibrary.org/obo/DDPHENO_0000017	aberrant transitive RNA interference	http://purl.obolibrary.org/obo/GO_0036453	transitive RNA interference
http://purl.obolibrary.org/obo/DDPHENO_0001209	aberrant translation	http://purl.obolibrary.org/obo/GO_0006412	translation
http://purl.obolibrary.org/obo/DDPHENO_0001047	aberrant transport	http://purl.obolibrary.org/obo/GO_0006810	transport
http://purl.obolibrary.org/obo/DDPHENO_0000813	aberrant ubiquitin-dependent protein catabolic process	http://purl.obolibrary.org/obo/GO_0006511	ubiquitin-dependent protein catabolic process
http://purl.obolibrary.org/obo/DDPHENO_0001041	aberrant vacuole organization	http://purl.obolibrary.org/obo/GO_0007033	vacuole organization
http://purl.obolibrary.org/obo/DDPHENO_0001084	aberrant vegetative growth	http://purl.obolibrary.org/obo/GO_0019954	asexual reproduction
http://purl.obolibrary.org/obo/DDPHENO_0000429	aberrant vesicle coat assembly	http://purl.obolibrary.org/obo/GO_0006901	vesicle coating
