# curie_map:
#   APO: http://purl.obolibrary.org/obo/APO_
#   BFO: http://purl.obolibrary.org/obo/BFO_
#   BSPO: http://purl.obolibrary.org/obo/BSPO_
#   CHEBI: http://purl.obolibrary.org/obo/CHEBI_
#   CL: http://purl.obolibrary.org/obo/CL_
#   DDPHENO: http://purl.obolibrary.org/obo/DDPHENO_
#   FBcv: http://purl.obolibrary.org/obo/FBcv_
#   FYPO: http://purl.obolibrary.org/obo/FYPO_
#   GO: http://purl.obolibrary.org/obo/GO_
#   HP: http://purl.obolibrary.org/obo/HP_
#   HsapDv: http://purl.obolibrary.org/obo/HsapDv_
#   MP: http://purl.obolibrary.org/obo/MP_
#   MPATH: http://purl.obolibrary.org/obo/MPATH_
#   NBO: http://purl.obolibrary.org/obo/NBO_
#   OBA: http://purl.obolibrary.org/obo/OBA_
#   PATO: http://purl.obolibrary.org/obo/PATO_
#   PHIPO: http://purl.obolibrary.org/obo/PHIPO_
#   PLANP: http://purl.obolibrary.org/obo/PLANP_
#   PR: http://purl.obolibrary.org/obo/PR_
#   RO: http://purl.obolibrary.org/obo/RO_
#   UBERON: http://purl.obolibrary.org/obo/UBERON_
#   UPHENO: http://purl.obolibrary.org/obo/UPHENO_
#   WBPhenotype: http://purl.obolibrary.org/obo/WBPhenotype_
#   XPO: http://purl.obolibrary.org/obo/XPO_
#   ZP: http://purl.obolibrary.org/obo/ZP_
#   obo: http://purl.obolibrary.org/obo/
#   oio: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: https://w3id.org/sssom/mappings/1a7a5c02-3557-43ae-a118-25449c6c3190
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	subject_preprocessing	object_preprocessing
HP:0000882	Hypoplastic scapulae	skos:exactMatch	UPHENO:0069056	decreased size of the scapula	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	small scapula		
HP:0000882	Hypoplastic scapulae	skos:exactMatch	UPHENO:0081169	scapula hypoplasia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hypoplastic scapula		
HP:0000882	Hypoplastic scapulae	skos:exactMatch	XPO:0129200	decreased size of the scapula	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	small scapula		semapv:RegularExpressionReplacement
HP:0000883	Thin ribs	skos:exactMatch	MP:0004674	thin ribs	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	thin ribs		
HP:0000884	Prominent sternum	skos:exactMatch	UPHENO:0082921	prominent sternum	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	prominent sternum		
HP:0000885	Broad ribs	skos:exactMatch	MP:0004676	wide ribs	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	broad ribs		
HP:0000889	Abnormal clavicle morphology	skos:exactMatch	MP:0005298	abnormal clavicle morphology	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	clavicle morphology	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
HP:0000894	Short clavicles	skos:exactMatch	MP:0004337	clavicle hypoplasia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hypoplastic clavicles		
HP:0000897	Rachitic rosary	skos:exactMatch	MP:0030884	rachitic rosary	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	rachitic rosary		
HP:0000897	Rachitic rosary	skos:exactMatch	UPHENO:7000213	rachitic rosary	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	rachitic rosary		
HP:0000902	Rib fusion	skos:exactMatch	MP:0000154	rib fusion	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	rib fusion		
HP:0000911	Flat glenoid fossa	skos:exactMatch	UPHENO:0041564	flat glenoid fossa	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	flat glenoid fossa		
HP:0000926	Platyspondyly	skos:exactMatch	MP:0011175	platyspondylia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	flat vertebral bodies		
HP:0000926	Platyspondyly	skos:exactMatch	MP:0011175	platyspondylia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	flattened vertebral bodies		
HP:0000926	Platyspondyly	skos:exactMatch	MP:0011175	platyspondylia	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	platyspondyly		
HP:0000932	Abnormal posterior cranial fossa morphology	skos:exactMatch	MP:0030309	abnormal posterior cranial fossa morphology	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	posterior cranial fossa morphology	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
HP:0000939	Osteoporosis	skos:exactMatch	MP:0000066	osteoporosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	osteoporosis		
HP:0000939	Osteoporosis	skos:exactMatch	UPHENO:7000214	osteoporosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	osteoporosis		
HP:0000940	Abnormal diaphysis morphology	skos:exactMatch	UPHENO:7000215	diaphysis morphology	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	diaphysis morphology	semapv:RegularExpressionReplacement	
HP:0000940	Abnormal diaphysis morphology	skos:exactMatch	XPO:0101889	abnormal diaphysis morphology	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	diaphysis morphology	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
HP:0000944	Abnormal metaphysis morphology	skos:exactMatch	MP:0000133	abnormal long bone metaphysis morphology	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	metaphysis morphology	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
HP:0000947	Dumbbell-shaped long bone	skos:exactMatch	UPHENO:0041666	dumbbell-shaped long bone	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	dumbbell-shaped long bone		
HP:0000952	Jaundice	skos:exactMatch	MP:0000611	jaundice	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	jaundice		
HP:0000952	Jaundice	skos:exactMatch	UPHENO:7000216	jaundice	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	jaundice		
HP:0000953	Hyperpigmentation of the skin	skos:exactMatch	MP:0030926	increased skin pigmentation	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	cutaneous hyperpigmentation		
HP:0000953	Hyperpigmentation of the skin	skos:exactMatch	MP:0030926	increased skin pigmentation	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	skin hyperpigmentation		
HP:0000953	Hyperpigmentation of the skin	skos:exactMatch	MP:0030926	increased skin pigmentation	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	increased skin pigmentation		
HP:0000958	Dry skin	skos:exactMatch	MP:0003853	dry skin	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	xerosis		
HP:0000958	Dry skin	skos:exactMatch	MP:0003853	dry skin	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	dry skin		
HP:0000958	Dry skin	skos:exactMatch	UPHENO:7000217	dry skin	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	dry skin		
HP:0000961	Cyanosis	skos:exactMatch	MP:0001575	cyanosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cyanosis		
HP:0000961	Cyanosis	skos:exactMatch	UPHENO:7000218	cyanosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cyanosis		
HP:0000962	Hyperkeratosis	skos:exactMatch	MP:0001242	hyperkeratosis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	epidermal hyperkeratosis		
HP:0000962	Hyperkeratosis	skos:exactMatch	MP:0001242	hyperkeratosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hyperkeratosis		
HP:0000962	Hyperkeratosis	skos:exactMatch	MPATH:154	hyperkeratosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hyperkeratosis		
HP:0000963	Thin skin	skos:exactMatch	MP:0001199	thin skin	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	thin skin		
HP:0000966	Hypohidrosis	skos:exactMatch	MP:0013371	hypohidrosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hypohidrosis		
HP:0000967	Petechiae	skos:exactMatch	MP:0008816	petechiae	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	petechiae		
HP:0000967	Petechiae	skos:exactMatch	UPHENO:7000219	petechiae	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	petechiae		
HP:0000969	Edema	skos:exactMatch	MP:0001785	edema	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	oedema		
HP:0000969	Edema	skos:exactMatch	MP:0001785	edema	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	edema		
HP:0000969	Edema	skos:exactMatch	UPHENO:7000220	edema	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	edema		
HP:0000970	Anhidrosis	skos:exactMatch	MP:0013370	anhidrosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	anhidrosis		
HP:0000971	Abnormal sweat gland morphology	skos:exactMatch	MP:0000674	abnormal sweat gland morphology	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	sweat gland morphology	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
HP:0000973	Cutis laxa	skos:exactMatch	MP:0005421	loose skin	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	loose skin		
HP:0000973	Cutis laxa	skos:exactMatch	MP:0005421	loose skin	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	cutis laxa		
HP:0000975	Hyperhidrosis	skos:exactMatch	MP:0013372	hyperhidrosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hyperhidrosis		
HP:0000979	Purpura	skos:exactMatch	MP:0011515	purpura	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	purpura		
HP:0000979	Purpura	skos:exactMatch	UPHENO:7000222	purpura	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	purpura		
HP:0000980	Pallor	skos:exactMatch	MP:0003717	pallor	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pallor		
HP:0000980	Pallor	skos:exactMatch	UPHENO:7000223	pallor	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pallor		
HP:0000988	Skin rash	skos:exactMatch	MP:0031103	skin rash	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	skin rash		
HP:0000988	Skin rash	skos:exactMatch	UPHENO:7000224	skin rash	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	skin rash		
HP:0000989	Pruritus	skos:exactMatch	MP:0010071	abnormal pruritus	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pruritus		semapv:RegularExpressionReplacement
HP:0000998	Hypertrichosis	skos:exactMatch	MP:0000412	excessive hair	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	hypertrichosis		
HP:0001004	Lymphedema	skos:exactMatch	MP:0003390	lymphedema	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	lymphedema		
HP:0001009	Telangiectasia	skos:exactMatch	MP:0004175	telangiectasia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	telangiectasia		
HP:0001009	Telangiectasia	skos:exactMatch	MPATH:476	telangiectasia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	telangiectasia		
HP:0001009	Telangiectasia	skos:exactMatch	UPHENO:7000225	telangiectasia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	telangiectasia		
HP:0001010	Hypopigmentation of the skin	skos:exactMatch	MP:0005408	hypopigmentation	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	hypopigmentation		
HP:0001019	Erythroderma	skos:exactMatch	MP:0003454	erythroderma	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	erythroderma		
HP:0001019	Erythroderma	skos:exactMatch	UPHENO:7000226	erythroderma	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	erythroderma		
HP:0001028	Hemangioma	skos:exactMatch	MPATH:240	hemangioma	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hemangioma		
HP:0001036	Parakeratosis	skos:exactMatch	MP:0003427	parakeratosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	parakeratosis		
HP:0001036	Parakeratosis	skos:exactMatch	MPATH:156	parakeratosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	parakeratosis		
HP:0001036	Parakeratosis	skos:exactMatch	UPHENO:7000227	parakeratosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	parakeratosis		
HP:0001045	Vitiligo	skos:exactMatch	MP:0010016	variable depigmentation	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	vitiligo		
HP:0001051	Seborrheic dermatitis	skos:exactMatch	MP:0009792	seborrheic dermatitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	seborrheic dermatitis		
HP:0001051	Seborrheic dermatitis	skos:exactMatch	UPHENO:7000229	seborrheic dermatitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	seborrheic dermatitis		
HP:0001067	Neurofibroma	skos:exactMatch	MPATH:435	neurofibroma	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	neurofibroma		
HP:0001081	Cholelithiasis	skos:exactMatch	MP:0002830	gallstones	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	cholelithiasis		
HP:0001083	Ectopia lentis	skos:exactMatch	MP:0031428	lens dislocation	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	lens dislocation		
HP:0001083	Ectopia lentis	skos:exactMatch	MP:0031428	lens dislocation	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	ectopia lentis		
HP:0001089	Iris atrophy	skos:exactMatch	MP:0006228	iris atrophy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	iris atrophy		
HP:0001089	Iris atrophy	skos:exactMatch	UPHENO:0014052	iris atrophy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	iris atrophy		
HP:0001096	Keratoconjunctivitis	skos:exactMatch	MP:0006194	keratoconjunctivitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	keratoconjunctivitis		
HP:0001096	Keratoconjunctivitis	skos:exactMatch	UPHENO:7000231	keratoconjunctivitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	keratoconjunctivitis		
HP:0001097	Keratoconjunctivitis sicca	skos:exactMatch	MP:0001337	dry eyes	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	xerophthalmia		
HP:0001097	Keratoconjunctivitis sicca	skos:exactMatch	MP:0013466	keratoconjunctivitis sicca	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	keratitis sicca		
HP:0001097	Keratoconjunctivitis sicca	skos:exactMatch	MP:0013466	keratoconjunctivitis sicca	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	keratoconjunctivitis sicca		
HP:0001098	Abnormal fundus morphology	skos:exactMatch	UPHENO:7000232	fundus morphology	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	fundus morphology	semapv:RegularExpressionReplacement	
HP:0001098	Abnormal fundus morphology	skos:exactMatch	XPO:0101665	abnormal fundus morphology	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	fundus morphology	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
HP:0001107	Ocular albinism	skos:exactMatch	MP:0006159	ocular albinism	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	ocular albinism		
HP:0001115	Posterior polar cataract	skos:exactMatch	MP:0010260	posterior polar cataract	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	posterior polar cataract		
HP:0001115	Posterior polar cataract	skos:exactMatch	UPHENO:7000233	posterior polar cataract	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	posterior polar cataract		
HP:0001126	Cryptophthalmos	skos:exactMatch	MP:0005242	cryptophthalmos	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cryptophthalmos		
HP:0001132	Lens subluxation	skos:exactMatch	MP:0031430	lens subluxation	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	lens subluxation		
HP:0001132	Lens subluxation	skos:exactMatch	UPHENO:7000234	lens subluxation	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	lens subluxation		
HP:0001134	Anterior polar cataract	skos:exactMatch	MP:0010259	anterior polar cataract	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	anterior polar cataract		
HP:0001134	Anterior polar cataract	skos:exactMatch	UPHENO:7000235	anterior polar cataract	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	anterior polar cataract		
HP:0001138	Optic neuropathy	skos:exactMatch	MP:0006222	optic neuropathy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	optic neuropathy		
HP:0001138	Optic neuropathy	skos:exactMatch	UPHENO:7000236	optic neuropathy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	optic neuropathy		
HP:0001142	Lenticonus	skos:exactMatch	MP:0002794	lenticonus	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	lenticonus		
HP:0001142	Lenticonus	skos:exactMatch	UPHENO:7000237	lenticonus	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	lenticonus		
HP:0001156	Brachydactyly	skos:exactMatch	MP:0002544	brachydactyly	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	brachydactyly		
HP:0001159	Syndactyly	skos:exactMatch	MP:0000564	syndactyly	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	syndactyly		
HP:0001166	Arachnodactyly	skos:exactMatch	MP:0006296	arachnodactyly	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	arachnodactyly		
HP:0001172	Abnormal thumb morphology	skos:exactMatch	MP:0010772	abnormal pollex morphology	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	thumb morphology	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
HP:0001196	Short umbilical cord	skos:exactMatch	MP:0012304	short umbilical cord	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	short umbilical cord		
HP:0001196	Short umbilical cord	skos:exactMatch	UPHENO:0046604	decreased length of umbilical cord	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	short umbilical cord		
HP:0001251	Ataxia	skos:exactMatch	MP:0001393	ataxia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	ataxia		
HP:0001252	Hypotonia	skos:exactMatch	MP:0004144	hypotonia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hypotonia		
HP:0001254	Lethargy	skos:exactMatch	MP:0005202	lethargy	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	languor		
HP:0001254	Lethargy	skos:exactMatch	MP:0005202	lethargy	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	torpor		
HP:0001254	Lethargy	skos:exactMatch	MP:0005202	lethargy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	lethargy		
HP:0001254	Lethargy	skos:exactMatch	UPHENO:7000238	lethargy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	lethargy		
HP:0001257	Spasticity	skos:exactMatch	MP:0004143	muscle hypertonia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	muscle spasticity		
HP:0001257	Spasticity	skos:exactMatch	MP:0012051	spasticity	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	spasticity		
HP:0001263	Global developmental delay	skos:exactMatch	WBPhenotype:0000848	developmental delay	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	developmental delay		
HP:0001269	Hemiparesis	skos:exactMatch	MP:0031201	hemiparesis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hemiparesis		
HP:0001269	Hemiparesis	skos:exactMatch	UPHENO:7000240	hemiparesis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hemiparesis		
HP:0001270	Motor delay	skos:exactMatch	MP:0031496	motor developmental delay	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	delay in motor development		
HP:0001270	Motor delay	skos:exactMatch	MP:0031496	motor developmental delay	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	delayed development of motor milestones		
HP:0001270	Motor delay	skos:exactMatch	MP:0031496	motor developmental delay	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	delayed motor development		
HP:0001270	Motor delay	skos:exactMatch	MP:0031496	motor developmental delay	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	delayed motor milestones		
HP:0001270	Motor delay	skos:exactMatch	MP:0031496	motor developmental delay	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	retarded motor development		
HP:0001270	Motor delay	skos:exactMatch	MP:0031496	motor developmental delay	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	motor developmental delay		
HP:0001272	Cerebellar atrophy	skos:exactMatch	MP:0014185	cerebellum atrophy	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	atrophic cerebellum		
HP:0001272	Cerebellar atrophy	skos:exactMatch	MP:0014185	cerebellum atrophy	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	cerebellar atrophy		
HP:0001273	Abnormal corpus callosum morphology	skos:exactMatch	MP:0000780	abnormal corpus callosum morphology	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	corpus callosum morphology	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
HP:0001273	Abnormal corpus callosum morphology	skos:exactMatch	UBERON:0002336	corpus callosum	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	corpus callosum	semapv:RegularExpressionReplacement	
HP:0001274	Agenesis of corpus callosum	skos:exactMatch	MP:0002196	absent corpus callosum	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	absence of corpus callosum		
HP:0001274	Agenesis of corpus callosum	skos:exactMatch	MP:0002196	absent corpus callosum	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	corpus callosum agenesis		
HP:0001274	Agenesis of corpus callosum	skos:exactMatch	MP:0002196	absent corpus callosum	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	absent corpus callosum		
HP:0001274	Agenesis of corpus callosum	skos:exactMatch	MP:0002196	absent corpus callosum	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	agenesis of corpus callosum		
HP:0001274	Agenesis of corpus callosum	skos:exactMatch	UPHENO:0008622	absent corpus callosum	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	absent corpus callosum		
HP:0001276	Hypertonia	skos:exactMatch	MP:0012052	hypertonicity	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	hypertonicity		
HP:0001279	Syncope	skos:exactMatch	MP:0031302	syncope	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	syncope		
HP:0001279	Syncope	skos:exactMatch	UPHENO:7000243	syncope	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	syncope		
HP:0001284	Areflexia	skos:exactMatch	MP:0031122	areflexia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	areflexia		
HP:0001287	Meningitis	skos:exactMatch	MP:0031110	meningitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	meningitis		
HP:0001291	Abnormal cranial nerve morphology	skos:exactMatch	MP:0001056	abnormal cranial nerve morphology	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cranial nerve morphology	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
HP:0001291	Abnormal cranial nerve morphology	skos:exactMatch	XPO:0101743	abnormal cranial nerve morphology	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cranial nerve morphology	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
HP:0001298	Encephalopathy	skos:exactMatch	MP:0013806	encephalopathy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	encephalopathy		
HP:0001298	Encephalopathy	skos:exactMatch	UPHENO:7000244	encephalopathy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	encephalopathy		
HP:0001308	Tongue fasciculations	skos:exactMatch	MP:0030216	tongue muscle fasciculation	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	tongue fasciculation		
HP:0001308	Tongue fasciculations	skos:exactMatch	MP:0030216	tongue muscle fasciculation	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	tongue fasciculations		
HP:0001310	Dysmetria	skos:exactMatch	MP:0003314	dysmetria	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	dysmetria		
HP:0001310	Dysmetria	skos:exactMatch	UPHENO:7000246	dysmetria	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	dysmetria		
