#curie_map:
#  AAO: http://purl.obolibrary.org/obo/AAO_
#  AEO: http://purl.obolibrary.org/obo/AEO_
#  BFO: http://purl.obolibrary.org/obo/BFO_
#  BILA: http://purl.obolibrary.org/obo/BILA_
#  CARO: http://purl.obolibrary.org/obo/CARO_
#  EHDAA: http://purl.obolibrary.org/obo/EHDAA_
#  EHDAA2: http://purl.obolibrary.org/obo/EHDAA2_
#  EMAPA: http://purl.obolibrary.org/obo/EMAPA_
#  EV: http://purl.obolibrary.org/obo/EV_
#  FBdv: http://purl.obolibrary.org/obo/FBdv_
#  FMA: http://purl.obolibrary.org/obo/FMA_
#  GO: http://purl.obolibrary.org/obo/GO_
#  HAO: http://purl.obolibrary.org/obo/HAO_
#  MA: http://purl.obolibrary.org/obo/MA_
#  NCIT: http://purl.obolibrary.org/obo/NCIT_
#  SPD: http://purl.obolibrary.org/obo/SPD_
#  TADS: http://purl.obolibrary.org/obo/TADS_
#  TAO: http://purl.obolibrary.org/obo/TAO_
#  TGMA: http://purl.obolibrary.org/obo/TGMA_
#  UBERON: http://purl.obolibrary.org/obo/UBERON_
#  VHOG: http://purl.obolibrary.org/obo/VHOG_
#  VSAO: http://purl.obolibrary.org/obo/VSAO_
#  WBbt: http://purl.obolibrary.org/obo/WBbt_
#  WBls: http://purl.obolibrary.org/obo/WBls_
#  XAO: http://purl.obolibrary.org/obo/XAO_
#  ZFA: http://purl.obolibrary.org/obo/ZFA_
#  ZFS: http://purl.obolibrary.org/obo/ZFS_
#mapping_set_id: http://purl.obolibrary.org/obo/uberon/uberon-base/mappings.sssom.tsv
#license: http://creativecommons.org/licenses/by/3.0/
#subject_source: http://purl.obolibrary.org/obo/uberon/uberon-base.owl
subject_id	subject_label	predicate_id	object_id	mapping_justification
UBERON:0001635	superior cerebellar artery	skos:narrowMatch	NCIT:C33669	semapv:UnspecifiedMatching
UBERON:0001635	superior cerebellar artery	semapv:crossSpeciesExactMatch	EHDAA2:0000681	semapv:UnspecifiedMatching
UBERON:0001635	superior cerebellar artery	semapv:crossSpeciesExactMatch	EMAPA:19309	semapv:UnspecifiedMatching
UBERON:0001635	superior cerebellar artery	semapv:crossSpeciesExactMatch	FMA:50573	semapv:UnspecifiedMatching
UBERON:0001635	superior cerebellar artery	semapv:crossSpeciesExactMatch	MA:0001934	semapv:UnspecifiedMatching
UBERON:0001636	posterior cerebral artery	skos:narrowMatch	NCIT:C12831	semapv:UnspecifiedMatching
UBERON:0001636	posterior cerebral artery	semapv:crossSpeciesExactMatch	EHDAA2:0000659	semapv:UnspecifiedMatching
UBERON:0001636	posterior cerebral artery	semapv:crossSpeciesExactMatch	EMAPA:17861	semapv:UnspecifiedMatching
UBERON:0001636	posterior cerebral artery	semapv:crossSpeciesExactMatch	FMA:50583	semapv:UnspecifiedMatching
UBERON:0001636	posterior cerebral artery	semapv:crossSpeciesExactMatch	MA:0002022	semapv:UnspecifiedMatching
UBERON:0001637	artery	skos:broadMatch	VHOG:0001251	semapv:UnspecifiedMatching
UBERON:0001637	artery	skos:exactMatch	AEO:0000208	semapv:UnspecifiedMatching
UBERON:0001637	artery	skos:narrowMatch	EV:0100026	semapv:UnspecifiedMatching
UBERON:0001637	artery	skos:narrowMatch	NCIT:C12372	semapv:UnspecifiedMatching
UBERON:0001637	artery	semapv:crossSpeciesExactMatch	AAO:0010211	semapv:UnspecifiedMatching
UBERON:0001637	artery	semapv:crossSpeciesExactMatch	EHDAA2:0003253	semapv:UnspecifiedMatching
UBERON:0001637	artery	semapv:crossSpeciesExactMatch	EMAPA:35147	semapv:UnspecifiedMatching
UBERON:0001637	artery	semapv:crossSpeciesExactMatch	FMA:50720	semapv:UnspecifiedMatching
UBERON:0001637	artery	semapv:crossSpeciesExactMatch	MA:0000064	semapv:UnspecifiedMatching
UBERON:0001637	artery	semapv:crossSpeciesExactMatch	TAO:0000005	semapv:UnspecifiedMatching
UBERON:0001637	artery	semapv:crossSpeciesExactMatch	XAO:0000114	semapv:UnspecifiedMatching
UBERON:0001637	artery	semapv:crossSpeciesExactMatch	ZFA:0000005	semapv:UnspecifiedMatching
UBERON:0001638	vein	skos:broadMatch	VHOG:0001743	semapv:UnspecifiedMatching
UBERON:0001638	vein	skos:exactMatch	AEO:0000209	semapv:UnspecifiedMatching
UBERON:0001638	vein	skos:narrowMatch	EV:0100031	semapv:UnspecifiedMatching
UBERON:0001638	vein	skos:narrowMatch	NCIT:C12814	semapv:UnspecifiedMatching
UBERON:0001638	vein	semapv:crossSpeciesExactMatch	AAO:0010212	semapv:UnspecifiedMatching
UBERON:0001638	vein	semapv:crossSpeciesExactMatch	EHDAA2:0003254	semapv:UnspecifiedMatching
UBERON:0001638	vein	semapv:crossSpeciesExactMatch	EMAPA:35906	semapv:UnspecifiedMatching
UBERON:0001638	vein	semapv:crossSpeciesExactMatch	FMA:50723	semapv:UnspecifiedMatching
UBERON:0001638	vein	semapv:crossSpeciesExactMatch	MA:0000067	semapv:UnspecifiedMatching
UBERON:0001638	vein	semapv:crossSpeciesExactMatch	TAO:0000082	semapv:UnspecifiedMatching
UBERON:0001638	vein	semapv:crossSpeciesExactMatch	XAO:0000115	semapv:UnspecifiedMatching
UBERON:0001638	vein	semapv:crossSpeciesExactMatch	ZFA:0000082	semapv:UnspecifiedMatching
UBERON:0001639	hepatic portal vein	skos:broadMatch	VHOG:0000642	semapv:UnspecifiedMatching
UBERON:0001639	hepatic portal vein	semapv:crossSpeciesExactMatch	AAO:0010214	semapv:UnspecifiedMatching
UBERON:0001639	hepatic portal vein	semapv:crossSpeciesExactMatch	FMA:50735	semapv:UnspecifiedMatching
UBERON:0001639	hepatic portal vein	semapv:crossSpeciesExactMatch	MA:0002132	semapv:UnspecifiedMatching
UBERON:0001639	hepatic portal vein	semapv:crossSpeciesExactMatch	TAO:0005090	semapv:UnspecifiedMatching
UBERON:0001639	hepatic portal vein	semapv:crossSpeciesExactMatch	ZFA:0005090	semapv:UnspecifiedMatching
UBERON:0001640	celiac artery	skos:narrowMatch	NCIT:C52846	semapv:UnspecifiedMatching
UBERON:0001640	celiac artery	semapv:crossSpeciesExactMatch	EHDAA2:0004519	semapv:UnspecifiedMatching
UBERON:0001640	celiac artery	semapv:crossSpeciesExactMatch	EMAPA:35202	semapv:UnspecifiedMatching
UBERON:0001640	celiac artery	semapv:crossSpeciesExactMatch	FMA:50737	semapv:UnspecifiedMatching
UBERON:0001640	celiac artery	semapv:crossSpeciesExactMatch	MA:0001931	semapv:UnspecifiedMatching
UBERON:0001641	transverse sinus	semapv:crossSpeciesExactMatch	EMAPA:18637	semapv:UnspecifiedMatching
UBERON:0001641	transverse sinus	semapv:crossSpeciesExactMatch	FMA:50763	semapv:UnspecifiedMatching
UBERON:0001641	transverse sinus	semapv:crossSpeciesExactMatch	MA:0001868	semapv:UnspecifiedMatching
UBERON:0001642	superior sagittal sinus	skos:narrowMatch	NCIT:C12515	semapv:UnspecifiedMatching
UBERON:0001642	superior sagittal sinus	semapv:crossSpeciesExactMatch	EMAPA:18636	semapv:UnspecifiedMatching
UBERON:0001642	superior sagittal sinus	semapv:crossSpeciesExactMatch	FMA:50767	semapv:UnspecifiedMatching
UBERON:0001642	superior sagittal sinus	semapv:crossSpeciesExactMatch	MA:0001867	semapv:UnspecifiedMatching
UBERON:0001643	oculomotor nerve	skos:broadMatch	VHOG:0000692	semapv:UnspecifiedMatching
UBERON:0001643	oculomotor nerve	skos:narrowMatch	EHDAA:3736	semapv:UnspecifiedMatching
UBERON:0001643	oculomotor nerve	skos:narrowMatch	NCIT:C12758	semapv:UnspecifiedMatching
UBERON:0001643	oculomotor nerve	semapv:crossSpeciesExactMatch	AAO:0010468	semapv:UnspecifiedMatching
UBERON:0001643	oculomotor nerve	semapv:crossSpeciesExactMatch	EHDAA2:0001284	semapv:UnspecifiedMatching
UBERON:0001643	oculomotor nerve	semapv:crossSpeciesExactMatch	EMAPA:17574	semapv:UnspecifiedMatching
UBERON:0001643	oculomotor nerve	semapv:crossSpeciesExactMatch	FMA:50864	semapv:UnspecifiedMatching
UBERON:0001643	oculomotor nerve	semapv:crossSpeciesExactMatch	MA:0001095	semapv:UnspecifiedMatching
UBERON:0001643	oculomotor nerve	semapv:crossSpeciesExactMatch	TAO:0000405	semapv:UnspecifiedMatching
UBERON:0001643	oculomotor nerve	semapv:crossSpeciesExactMatch	XAO:0003090	semapv:UnspecifiedMatching
UBERON:0001643	oculomotor nerve	semapv:crossSpeciesExactMatch	ZFA:0000405	semapv:UnspecifiedMatching
UBERON:0001644	trochlear nerve	skos:broadMatch	VHOG:0000705	semapv:UnspecifiedMatching
UBERON:0001644	trochlear nerve	skos:narrowMatch	NCIT:C12808	semapv:UnspecifiedMatching
UBERON:0001644	trochlear nerve	semapv:crossSpeciesExactMatch	AAO:0010469	semapv:UnspecifiedMatching
UBERON:0001644	trochlear nerve	semapv:crossSpeciesExactMatch	EHDAA2:0002090	semapv:UnspecifiedMatching
UBERON:0001644	trochlear nerve	semapv:crossSpeciesExactMatch	EMAPA:18218	semapv:UnspecifiedMatching
UBERON:0001644	trochlear nerve	semapv:crossSpeciesExactMatch	FMA:50865	semapv:UnspecifiedMatching
UBERON:0001644	trochlear nerve	semapv:crossSpeciesExactMatch	MA:0001105	semapv:UnspecifiedMatching
UBERON:0001644	trochlear nerve	semapv:crossSpeciesExactMatch	TAO:0000600	semapv:UnspecifiedMatching
UBERON:0001644	trochlear nerve	semapv:crossSpeciesExactMatch	XAO:0003091	semapv:UnspecifiedMatching
UBERON:0001644	trochlear nerve	semapv:crossSpeciesExactMatch	ZFA:0000600	semapv:UnspecifiedMatching
UBERON:0001645	trigeminal nerve	skos:broadMatch	VHOG:0000704	semapv:UnspecifiedMatching
UBERON:0001645	trigeminal nerve	skos:narrowMatch	EHDAA:3738	semapv:UnspecifiedMatching
UBERON:0001645	trigeminal nerve	skos:narrowMatch	NCIT:C12806	semapv:UnspecifiedMatching
UBERON:0001645	trigeminal nerve	semapv:crossSpeciesExactMatch	AAO:0010470	semapv:UnspecifiedMatching
UBERON:0001645	trigeminal nerve	semapv:crossSpeciesExactMatch	EHDAA2:0002084	semapv:UnspecifiedMatching
UBERON:0001645	trigeminal nerve	semapv:crossSpeciesExactMatch	EMAPA:17576	semapv:UnspecifiedMatching
UBERON:0001645	trigeminal nerve	semapv:crossSpeciesExactMatch	FMA:50866	semapv:UnspecifiedMatching
UBERON:0001645	trigeminal nerve	semapv:crossSpeciesExactMatch	MA:0001100	semapv:UnspecifiedMatching
UBERON:0001645	trigeminal nerve	semapv:crossSpeciesExactMatch	TAO:0000697	semapv:UnspecifiedMatching
UBERON:0001645	trigeminal nerve	semapv:crossSpeciesExactMatch	XAO:0003092	semapv:UnspecifiedMatching
UBERON:0001645	trigeminal nerve	semapv:crossSpeciesExactMatch	ZFA:0000697	semapv:UnspecifiedMatching
UBERON:0001646	abducens nerve	skos:broadMatch	VHOG:0000697	semapv:UnspecifiedMatching
UBERON:0001646	abducens nerve	skos:narrowMatch	NCIT:C12665	semapv:UnspecifiedMatching
UBERON:0001646	abducens nerve	semapv:crossSpeciesExactMatch	AAO:0010471	semapv:UnspecifiedMatching
UBERON:0001646	abducens nerve	semapv:crossSpeciesExactMatch	EHDAA2:0000103	semapv:UnspecifiedMatching
UBERON:0001646	abducens nerve	semapv:crossSpeciesExactMatch	EMAPA:18216	semapv:UnspecifiedMatching
UBERON:0001646	abducens nerve	semapv:crossSpeciesExactMatch	FMA:50867	semapv:UnspecifiedMatching
UBERON:0001646	abducens nerve	semapv:crossSpeciesExactMatch	MA:0001087	semapv:UnspecifiedMatching
UBERON:0001646	abducens nerve	semapv:crossSpeciesExactMatch	TAO:0000310	semapv:UnspecifiedMatching
UBERON:0001646	abducens nerve	semapv:crossSpeciesExactMatch	XAO:0003093	semapv:UnspecifiedMatching
UBERON:0001646	abducens nerve	semapv:crossSpeciesExactMatch	ZFA:0000310	semapv:UnspecifiedMatching
UBERON:0001647	facial nerve	skos:broadMatch	VHOG:0000706	semapv:UnspecifiedMatching
UBERON:0001647	facial nerve	skos:narrowMatch	EHDAA:3729	semapv:UnspecifiedMatching
UBERON:0001647	facial nerve	skos:narrowMatch	NCIT:C12714	semapv:UnspecifiedMatching
UBERON:0001647	facial nerve	semapv:crossSpeciesExactMatch	AAO:0010472	semapv:UnspecifiedMatching
UBERON:0001647	facial nerve	semapv:crossSpeciesExactMatch	EHDAA2:0000489	semapv:UnspecifiedMatching
UBERON:0001647	facial nerve	semapv:crossSpeciesExactMatch	EMAPA:17796	semapv:UnspecifiedMatching
UBERON:0001647	facial nerve	semapv:crossSpeciesExactMatch	FMA:50868	semapv:UnspecifiedMatching
UBERON:0001647	facial nerve	semapv:crossSpeciesExactMatch	MA:0001091	semapv:UnspecifiedMatching
UBERON:0001647	facial nerve	semapv:crossSpeciesExactMatch	TAO:0000664	semapv:UnspecifiedMatching
UBERON:0001647	facial nerve	semapv:crossSpeciesExactMatch	XAO:0003094	semapv:UnspecifiedMatching
UBERON:0001647	facial nerve	semapv:crossSpeciesExactMatch	ZFA:0000664	semapv:UnspecifiedMatching
UBERON:0001648	vestibulocochlear nerve	skos:broadMatch	VHOG:0000695	semapv:UnspecifiedMatching
UBERON:0001648	vestibulocochlear nerve	skos:narrowMatch	NCIT:C12996	semapv:UnspecifiedMatching
UBERON:0001648	vestibulocochlear nerve	semapv:crossSpeciesExactMatch	AAO:0010473	semapv:UnspecifiedMatching
UBERON:0001648	vestibulocochlear nerve	semapv:crossSpeciesExactMatch	EHDAA2:0002194	semapv:UnspecifiedMatching
UBERON:0001648	vestibulocochlear nerve	semapv:crossSpeciesExactMatch	EMAPA:17801	semapv:UnspecifiedMatching
UBERON:0001648	vestibulocochlear nerve	semapv:crossSpeciesExactMatch	FMA:50869	semapv:UnspecifiedMatching
UBERON:0001648	vestibulocochlear nerve	semapv:crossSpeciesExactMatch	MA:0001109	semapv:UnspecifiedMatching
UBERON:0001648	vestibulocochlear nerve	semapv:crossSpeciesExactMatch	TAO:0000247	semapv:UnspecifiedMatching
UBERON:0001648	vestibulocochlear nerve	semapv:crossSpeciesExactMatch	XAO:0003095	semapv:UnspecifiedMatching
UBERON:0001648	vestibulocochlear nerve	semapv:crossSpeciesExactMatch	ZFA:0000247	semapv:UnspecifiedMatching
UBERON:0001649	glossopharyngeal nerve	skos:broadMatch	VHOG:0000701	semapv:UnspecifiedMatching
UBERON:0001649	glossopharyngeal nerve	skos:narrowMatch	EHDAA:3733	semapv:UnspecifiedMatching
UBERON:0001649	glossopharyngeal nerve	skos:narrowMatch	NCIT:C12723	semapv:UnspecifiedMatching
UBERON:0001649	glossopharyngeal nerve	semapv:crossSpeciesExactMatch	AAO:0010474	semapv:UnspecifiedMatching
UBERON:0001649	glossopharyngeal nerve	semapv:crossSpeciesExactMatch	EHDAA2:0000709	semapv:UnspecifiedMatching
UBERON:0001649	glossopharyngeal nerve	semapv:crossSpeciesExactMatch	EMAPA:17268	semapv:UnspecifiedMatching
UBERON:0001649	glossopharyngeal nerve	semapv:crossSpeciesExactMatch	FMA:50870	semapv:UnspecifiedMatching
UBERON:0001649	glossopharyngeal nerve	semapv:crossSpeciesExactMatch	MA:0001093	semapv:UnspecifiedMatching
UBERON:0001649	glossopharyngeal nerve	semapv:crossSpeciesExactMatch	TAO:0000668	semapv:UnspecifiedMatching
UBERON:0001649	glossopharyngeal nerve	semapv:crossSpeciesExactMatch	XAO:0003096	semapv:UnspecifiedMatching
UBERON:0001649	glossopharyngeal nerve	semapv:crossSpeciesExactMatch	ZFA:0000668	semapv:UnspecifiedMatching
UBERON:0001650	hypoglossal nerve	skos:broadMatch	VHOG:0000693	semapv:UnspecifiedMatching
UBERON:0001650	hypoglossal nerve	skos:narrowMatch	EHDAA:2859	semapv:UnspecifiedMatching
UBERON:0001650	hypoglossal nerve	skos:narrowMatch	NCIT:C12732	semapv:UnspecifiedMatching
UBERON:0001650	hypoglossal nerve	semapv:crossSpeciesExactMatch	AAO:0010477	semapv:UnspecifiedMatching
UBERON:0001650	hypoglossal nerve	semapv:crossSpeciesExactMatch	EHDAA2:0000798	semapv:UnspecifiedMatching
UBERON:0001650	hypoglossal nerve	semapv:crossSpeciesExactMatch	EMAPA:17269	semapv:UnspecifiedMatching
UBERON:0001650	hypoglossal nerve	semapv:crossSpeciesExactMatch	FMA:50871	semapv:UnspecifiedMatching
UBERON:0001650	hypoglossal nerve	semapv:crossSpeciesExactMatch	MA:0001094	semapv:UnspecifiedMatching
UBERON:0001650	hypoglossal nerve	semapv:crossSpeciesExactMatch	XAO:0004215	semapv:UnspecifiedMatching
UBERON:0001651	right pulmonary artery	skos:narrowMatch	NCIT:C33489	semapv:UnspecifiedMatching
UBERON:0001651	right pulmonary artery	semapv:crossSpeciesExactMatch	EMAPA:37378	semapv:UnspecifiedMatching
UBERON:0001651	right pulmonary artery	semapv:crossSpeciesExactMatch	FMA:50872	semapv:UnspecifiedMatching
UBERON:0001651	right pulmonary artery	semapv:crossSpeciesExactMatch	MA:0002500	semapv:UnspecifiedMatching
UBERON:0001652	left pulmonary artery	skos:narrowMatch	NCIT:C32971	semapv:UnspecifiedMatching
UBERON:0001652	left pulmonary artery	semapv:crossSpeciesExactMatch	EMAPA:37097	semapv:UnspecifiedMatching
UBERON:0001652	left pulmonary artery	semapv:crossSpeciesExactMatch	FMA:50873	semapv:UnspecifiedMatching
UBERON:0001652	left pulmonary artery	semapv:crossSpeciesExactMatch	MA:0002032	semapv:UnspecifiedMatching
UBERON:0001653	facial vein	skos:narrowMatch	NCIT:C32579	semapv:UnspecifiedMatching
UBERON:0001653	facial vein	semapv:crossSpeciesExactMatch	AAO:0010513	semapv:UnspecifiedMatching
UBERON:0001653	facial vein	semapv:crossSpeciesExactMatch	EMAPA:19220	semapv:UnspecifiedMatching
UBERON:0001653	facial vein	semapv:crossSpeciesExactMatch	FMA:50874	semapv:UnspecifiedMatching
UBERON:0001653	facial vein	semapv:crossSpeciesExactMatch	MA:0002115	semapv:UnspecifiedMatching
UBERON:0001654	supraorbital vein	skos:narrowMatch	NCIT:C33707	semapv:UnspecifiedMatching
UBERON:0001654	supraorbital vein	semapv:crossSpeciesExactMatch	EMAPA:37195	semapv:UnspecifiedMatching
UBERON:0001654	supraorbital vein	semapv:crossSpeciesExactMatch	FMA:50904	semapv:UnspecifiedMatching
UBERON:0001654	supraorbital vein	semapv:crossSpeciesExactMatch	MA:0002228	semapv:UnspecifiedMatching
UBERON:0001655	submental vein	skos:narrowMatch	NCIT:C53128	semapv:UnspecifiedMatching
UBERON:0001655	submental vein	semapv:crossSpeciesExactMatch	EMAPA:37188	semapv:UnspecifiedMatching
UBERON:0001655	submental vein	semapv:crossSpeciesExactMatch	FMA:50925	semapv:UnspecifiedMatching
UBERON:0001655	submental vein	semapv:crossSpeciesExactMatch	MA:0002223	semapv:UnspecifiedMatching
UBERON:0001656	retromandibular vein	skos:narrowMatch	NCIT:C33746	semapv:UnspecifiedMatching
UBERON:0001656	retromandibular vein	semapv:crossSpeciesExactMatch	EMAPA:37182	semapv:UnspecifiedMatching
UBERON:0001656	retromandibular vein	semapv:crossSpeciesExactMatch	FMA:50928	semapv:UnspecifiedMatching
UBERON:0001656	retromandibular vein	semapv:crossSpeciesExactMatch	MA:0002117	semapv:UnspecifiedMatching
UBERON:0001657	superficial temporal vein	skos:narrowMatch	NCIT:C52700	semapv:UnspecifiedMatching
UBERON:0001657	superficial temporal vein	semapv:crossSpeciesExactMatch	EMAPA:19315	semapv:UnspecifiedMatching
UBERON:0001657	superficial temporal vein	semapv:crossSpeciesExactMatch	FMA:50932	semapv:UnspecifiedMatching
UBERON:0001657	superficial temporal vein	semapv:crossSpeciesExactMatch	MA:0002242	semapv:UnspecifiedMatching
UBERON:0001658	middle temporal vein	semapv:crossSpeciesExactMatch	EMAPA:37176	semapv:UnspecifiedMatching
UBERON:0001658	middle temporal vein	semapv:crossSpeciesExactMatch	FMA:50935	semapv:UnspecifiedMatching
UBERON:0001658	middle temporal vein	semapv:crossSpeciesExactMatch	MA:0002241	semapv:UnspecifiedMatching
UBERON:0001659	transverse facial vein	semapv:crossSpeciesExactMatch	EMAPA:37200	semapv:UnspecifiedMatching
UBERON:0001659	transverse facial vein	semapv:crossSpeciesExactMatch	FMA:50938	semapv:UnspecifiedMatching
UBERON:0001659	transverse facial vein	semapv:crossSpeciesExactMatch	MA:0002247	semapv:UnspecifiedMatching
UBERON:0001660	maxillary vein	skos:narrowMatch	NCIT:C32855	semapv:UnspecifiedMatching
UBERON:0001660	maxillary vein	semapv:crossSpeciesExactMatch	EMAPA:37169	semapv:UnspecifiedMatching
UBERON:0001660	maxillary vein	semapv:crossSpeciesExactMatch	FMA:50941	semapv:UnspecifiedMatching
UBERON:0001660	maxillary vein	semapv:crossSpeciesExactMatch	MA:0002169	semapv:UnspecifiedMatching
UBERON:0001661	deep temporal vein	skos:narrowMatch	NCIT:C52699	semapv:UnspecifiedMatching
UBERON:0001661	deep temporal vein	semapv:crossSpeciesExactMatch	EMAPA:37512	semapv:UnspecifiedMatching
UBERON:0001661	deep temporal vein	semapv:crossSpeciesExactMatch	FMA:50954	semapv:UnspecifiedMatching
UBERON:0001661	deep temporal vein	semapv:crossSpeciesExactMatch	MA:0002240	semapv:UnspecifiedMatching
UBERON:0001662	anterior auricular vein	skos:narrowMatch	NCIT:C53027	semapv:UnspecifiedMatching
UBERON:0001662	anterior auricular vein	semapv:crossSpeciesExactMatch	EMAPA:37132	semapv:UnspecifiedMatching
UBERON:0001662	anterior auricular vein	semapv:crossSpeciesExactMatch	FMA:50956	semapv:UnspecifiedMatching
UBERON:0001662	anterior auricular vein	semapv:crossSpeciesExactMatch	MA:0002083	semapv:UnspecifiedMatching
UBERON:0001662	anterior auricular vein	semapv:crossSpeciesExactMatch	MA:0002214	semapv:UnspecifiedMatching
UBERON:0001663	cerebral vein	skos:narrowMatch	NCIT:C53037	semapv:UnspecifiedMatching
UBERON:0001663	cerebral vein	semapv:crossSpeciesExactMatch	EMAPA:37140	semapv:UnspecifiedMatching
UBERON:0001663	cerebral vein	semapv:crossSpeciesExactMatch	FMA:50981	semapv:UnspecifiedMatching
UBERON:0001663	cerebral vein	semapv:crossSpeciesExactMatch	MA:0002096	semapv:UnspecifiedMatching
UBERON:0001663	cerebral vein	semapv:crossSpeciesExactMatch	XAO:0004160	semapv:UnspecifiedMatching
UBERON:0001664	inferior cerebral vein	semapv:crossSpeciesExactMatch	EMAPA:37154	semapv:UnspecifiedMatching
UBERON:0001664	inferior cerebral vein	semapv:crossSpeciesExactMatch	FMA:50986	semapv:UnspecifiedMatching
UBERON:0001664	inferior cerebral vein	semapv:crossSpeciesExactMatch	MA:0002097	semapv:UnspecifiedMatching
UBERON:0001665	triceps surae	skos:narrowMatch	NCIT:C53181	semapv:UnspecifiedMatching
UBERON:0001665	triceps surae	semapv:crossSpeciesExactMatch	EMAPA:36267	semapv:UnspecifiedMatching
UBERON:0001665	triceps surae	semapv:crossSpeciesExactMatch	FMA:51062	semapv:UnspecifiedMatching
UBERON:0001665	triceps surae	semapv:crossSpeciesExactMatch	MA:0002400	semapv:UnspecifiedMatching
UBERON:0001666	flexor digitorum longus	skos:narrowMatch	NCIT:C52921	semapv:UnspecifiedMatching
UBERON:0001666	flexor digitorum longus	semapv:crossSpeciesExactMatch	EMAPA:36248	semapv:UnspecifiedMatching
UBERON:0001666	flexor digitorum longus	semapv:crossSpeciesExactMatch	FMA:51071	semapv:UnspecifiedMatching
UBERON:0001666	flexor digitorum longus	semapv:crossSpeciesExactMatch	MA:0002299	semapv:UnspecifiedMatching
UBERON:0001667	tibialis posterior	skos:narrowMatch	NCIT:C53078	semapv:UnspecifiedMatching
UBERON:0001667	tibialis posterior	semapv:crossSpeciesExactMatch	EMAPA:36255	semapv:UnspecifiedMatching
UBERON:0001667	tibialis posterior	semapv:crossSpeciesExactMatch	FMA:51099	semapv:UnspecifiedMatching
UBERON:0001667	tibialis posterior	semapv:crossSpeciesExactMatch	MA:0002394	semapv:UnspecifiedMatching
UBERON:0001668	cerebellar vein	skos:narrowMatch	NCIT:C53032	semapv:UnspecifiedMatching
UBERON:0001668	cerebellar vein	semapv:crossSpeciesExactMatch	EMAPA:37139	semapv:UnspecifiedMatching
UBERON:0001668	cerebellar vein	semapv:crossSpeciesExactMatch	FMA:51227	semapv:UnspecifiedMatching
UBERON:0001668	cerebellar vein	semapv:crossSpeciesExactMatch	MA:0002093	semapv:UnspecifiedMatching
UBERON:0001669	superior cerebellar vein	semapv:crossSpeciesExactMatch	EMAPA:37191	semapv:UnspecifiedMatching
UBERON:0001669	superior cerebellar vein	semapv:crossSpeciesExactMatch	FMA:51232	semapv:UnspecifiedMatching
UBERON:0001669	superior cerebellar vein	semapv:crossSpeciesExactMatch	MA:0002095	semapv:UnspecifiedMatching
UBERON:0001670	inferior cerebellar vein	semapv:crossSpeciesExactMatch	EMAPA:37153	semapv:UnspecifiedMatching
UBERON:0001670	inferior cerebellar vein	semapv:crossSpeciesExactMatch	FMA:51233	semapv:UnspecifiedMatching
UBERON:0001670	inferior cerebellar vein	semapv:crossSpeciesExactMatch	MA:0002094	semapv:UnspecifiedMatching
UBERON:0001671	temporal vein	skos:narrowMatch	NCIT:C53140	semapv:UnspecifiedMatching
UBERON:0001671	temporal vein	semapv:crossSpeciesExactMatch	EMAPA:37196	semapv:UnspecifiedMatching
UBERON:0001671	temporal vein	semapv:crossSpeciesExactMatch	FMA:51302	semapv:UnspecifiedMatching
UBERON:0001671	temporal vein	semapv:crossSpeciesExactMatch	MA:0002239	semapv:UnspecifiedMatching
UBERON:0001672	anterior cerebral vein	semapv:crossSpeciesExactMatch	EMAPA:36467	semapv:UnspecifiedMatching
UBERON:0001672	anterior cerebral vein	semapv:crossSpeciesExactMatch	FMA:51306	semapv:UnspecifiedMatching
UBERON:0001672	anterior cerebral vein	semapv:crossSpeciesExactMatch	TAO:0001067	semapv:UnspecifiedMatching
UBERON:0001672	anterior cerebral vein	semapv:crossSpeciesExactMatch	XAO:0004158	semapv:UnspecifiedMatching
UBERON:0001672	anterior cerebral vein	semapv:crossSpeciesExactMatch	ZFA:0001067	semapv:UnspecifiedMatching
UBERON:0001673	central retinal vein	skos:narrowMatch	NCIT:C53063	semapv:UnspecifiedMatching
UBERON:0001673	central retinal vein	semapv:crossSpeciesExactMatch	EMAPA:37185	semapv:UnspecifiedMatching
UBERON:0001673	central retinal vein	semapv:crossSpeciesExactMatch	FMA:51799	semapv:UnspecifiedMatching
UBERON:0001673	central retinal vein	semapv:crossSpeciesExactMatch	MA:0002213	semapv:UnspecifiedMatching
UBERON:0001674	masseteric vein	skos:narrowMatch	NCIT:C53051	semapv:UnspecifiedMatching
UBERON:0001674	masseteric vein	semapv:crossSpeciesExactMatch	EMAPA:37168	semapv:UnspecifiedMatching
UBERON:0001674	masseteric vein	semapv:crossSpeciesExactMatch	FMA:52519	semapv:UnspecifiedMatching
UBERON:0001674	masseteric vein	semapv:crossSpeciesExactMatch	MA:0002167	semapv:UnspecifiedMatching
UBERON:0001675	trigeminal ganglion	skos:broadMatch	VHOG:0000694	semapv:UnspecifiedMatching
UBERON:0001675	trigeminal ganglion	skos:narrowMatch	EHDAA:2113	semapv:UnspecifiedMatching
UBERON:0001675	trigeminal ganglion	skos:narrowMatch	NCIT:C62642	semapv:UnspecifiedMatching
UBERON:0001675	trigeminal ganglion	semapv:crossSpeciesExactMatch	AAO:0011107	semapv:UnspecifiedMatching
UBERON:0001675	trigeminal ganglion	semapv:crossSpeciesExactMatch	EHDAA2:0002085	semapv:UnspecifiedMatching
