anatomical_entity	orientation	defined_class
http://purl.obolibrary.org/obo/UBERON_4000164	http://purl.obolibrary.org/obo/PATO_0001592	http://purl.obolibrary.org/obo/UPHENO_0031519
http://purl.obolibrary.org/obo/UBERON_0004120	http://purl.obolibrary.org/obo/PATO_0002031	http://purl.obolibrary.org/obo/UPHENO_0031520
http://purl.obolibrary.org/obo/UBERON_0006598	http://purl.obolibrary.org/obo/PATO_0001466	http://purl.obolibrary.org/obo/UPHENO_0031524
http://purl.obolibrary.org/obo/UBERON_0002090	http://purl.obolibrary.org/obo/PATO_0001592	http://purl.obolibrary.org/obo/UPHENO_0031525
http://purl.obolibrary.org/obo/UBERON_0003103	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031526
http://purl.obolibrary.org/obo/UBERON_0000075	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031527
http://purl.obolibrary.org/obo/UBERON_3000961	http://purl.obolibrary.org/obo/PATO_0001785	http://purl.obolibrary.org/obo/UPHENO_0031529
http://purl.obolibrary.org/obo/UBERON_0000480	http://purl.obolibrary.org/obo/PATO_0001848	http://purl.obolibrary.org/obo/UPHENO_0031530
http://purl.obolibrary.org/obo/UBERON_0001130	http://purl.obolibrary.org/obo/PATO_0001592	http://purl.obolibrary.org/obo/UPHENO_0031533
http://purl.obolibrary.org/obo/UBERON_0003457	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031534
http://purl.obolibrary.org/obo/UBERON_0004121	http://purl.obolibrary.org/obo/PATO_0002164	http://purl.obolibrary.org/obo/UPHENO_0031535
http://purl.obolibrary.org/obo/UBERON_0002514	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031537
http://purl.obolibrary.org/obo/UBERON_0002100	http://purl.obolibrary.org/obo/PATO_0001592	http://purl.obolibrary.org/obo/UPHENO_0031538
http://purl.obolibrary.org/obo/UBERON_0003933	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031539
http://purl.obolibrary.org/obo/UBERON_0000062	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031540
http://purl.obolibrary.org/obo/UBERON_0000062	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031542
http://purl.obolibrary.org/obo/UBERON_0000061	http://purl.obolibrary.org/obo/PATO_0001466	http://purl.obolibrary.org/obo/UPHENO_0031543
http://purl.obolibrary.org/obo/UBERON_0000061	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031544
http://purl.obolibrary.org/obo/UBERON_0002240	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031545
http://purl.obolibrary.org/obo/UBERON_0007844	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031547
http://purl.obolibrary.org/obo/UBERON_0008897	http://purl.obolibrary.org/obo/PATO_0001592	http://purl.obolibrary.org/obo/UPHENO_0031548
http://purl.obolibrary.org/obo/UBERON_0004756	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031549
http://purl.obolibrary.org/obo/UBERON_0003933	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031551
http://purl.obolibrary.org/obo/UBERON_0000033	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031552
http://purl.obolibrary.org/obo/UBERON_0003103	http://purl.obolibrary.org/obo/PATO_0001785	http://purl.obolibrary.org/obo/UPHENO_0031553
http://purl.obolibrary.org/obo/UBERON_0000151	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031554
http://purl.obolibrary.org/obo/UBERON_0004708	http://purl.obolibrary.org/obo/PATO_0002031	http://purl.obolibrary.org/obo/UPHENO_0031555
http://purl.obolibrary.org/obo/UBERON_0010313	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031556
http://purl.obolibrary.org/obo/UBERON_0010313	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031557
http://purl.obolibrary.org/obo/UBERON_0010314	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031558
http://purl.obolibrary.org/obo/UBERON_2000084	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031559
http://purl.obolibrary.org/obo/UBERON_0010000	http://purl.obolibrary.org/obo/PATO_0002164	http://purl.obolibrary.org/obo/UPHENO_0031560
http://purl.obolibrary.org/obo/UBERON_0011614	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031561
http://purl.obolibrary.org/obo/UBERON_0011615	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031562
http://purl.obolibrary.org/obo/UBERON_4000162	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031563
http://purl.obolibrary.org/obo/UBERON_4000162	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031564
http://purl.obolibrary.org/obo/UBERON_4000164	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031566
http://purl.obolibrary.org/obo/UBERON_4000164	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031567
http://purl.obolibrary.org/obo/UBERON_3000961	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031568
http://purl.obolibrary.org/obo/UBERON_0003933	http://purl.obolibrary.org/obo/PATO_0002164	http://purl.obolibrary.org/obo/UPHENO_0031569
http://purl.obolibrary.org/obo/UBERON_0004119	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031572
http://purl.obolibrary.org/obo/UBERON_0005068	http://purl.obolibrary.org/obo/PATO_0001466	http://purl.obolibrary.org/obo/UPHENO_0031576
http://purl.obolibrary.org/obo/UBERON_0010314	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031577
http://purl.obolibrary.org/obo/UBERON_0002090	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031584
http://purl.obolibrary.org/obo/UBERON_0001130	http://purl.obolibrary.org/obo/PATO_0001848	http://purl.obolibrary.org/obo/UPHENO_0031585
http://purl.obolibrary.org/obo/UBERON_0000026	http://purl.obolibrary.org/obo/PATO_0002031	http://purl.obolibrary.org/obo/UPHENO_0031586
http://purl.obolibrary.org/obo/UBERON_0003932	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031589
http://purl.obolibrary.org/obo/UBERON_0002050	http://purl.obolibrary.org/obo/PATO_0001789	http://purl.obolibrary.org/obo/UPHENO_0031591
http://purl.obolibrary.org/obo/UBERON_0011676	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031592
http://purl.obolibrary.org/obo/UBERON_0000465	http://purl.obolibrary.org/obo/PATO_0002164	http://purl.obolibrary.org/obo/UPHENO_0031593
http://purl.obolibrary.org/obo/UBERON_0002534	http://purl.obolibrary.org/obo/PATO_0002031	http://purl.obolibrary.org/obo/UPHENO_0031594
http://purl.obolibrary.org/obo/UBERON_0004710	http://purl.obolibrary.org/obo/PATO_0002031	http://purl.obolibrary.org/obo/UPHENO_0031595
http://purl.obolibrary.org/obo/UBERON_0013765	http://purl.obolibrary.org/obo/PATO_0002164	http://purl.obolibrary.org/obo/UPHENO_0031596
http://purl.obolibrary.org/obo/UBERON_0004121	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031601
http://purl.obolibrary.org/obo/UBERON_0004121	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031602
http://purl.obolibrary.org/obo/UBERON_0004121	http://purl.obolibrary.org/obo/PATO_0001466	http://purl.obolibrary.org/obo/UPHENO_0031604
http://purl.obolibrary.org/obo/UBERON_0008897	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031606
http://purl.obolibrary.org/obo/UBERON_0006598	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031607
http://purl.obolibrary.org/obo/UBERON_0004121	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031608
http://purl.obolibrary.org/obo/UBERON_0004120	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031609
http://purl.obolibrary.org/obo/UBERON_0004120	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031610
http://purl.obolibrary.org/obo/UBERON_2001821	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031611
http://purl.obolibrary.org/obo/UBERON_0011004	http://purl.obolibrary.org/obo/PATO_0002164	http://purl.obolibrary.org/obo/UPHENO_0031614
http://purl.obolibrary.org/obo/UBERON_0004765	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031618
http://purl.obolibrary.org/obo/UBERON_0004752	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031619
http://purl.obolibrary.org/obo/UBERON_0000151	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031620
http://purl.obolibrary.org/obo/UBERON_0000033	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031621
http://purl.obolibrary.org/obo/UBERON_0004756	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031622
http://purl.obolibrary.org/obo/UBERON_0000047	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031623
http://purl.obolibrary.org/obo/UBERON_0001130	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031624
http://purl.obolibrary.org/obo/UBERON_0002100	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031625
http://purl.obolibrary.org/obo/UBERON_0011676	http://purl.obolibrary.org/obo/PATO_0001592	http://purl.obolibrary.org/obo/UPHENO_0031626
http://purl.obolibrary.org/obo/UBERON_0002328	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031627
http://purl.obolibrary.org/obo/UBERON_0004119	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031628
http://purl.obolibrary.org/obo/UBERON_0010912	http://purl.obolibrary.org/obo/PATO_0001592	http://purl.obolibrary.org/obo/UPHENO_0031629
http://purl.obolibrary.org/obo/UBERON_0004119	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031630
http://purl.obolibrary.org/obo/UBERON_0004768	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031631
http://purl.obolibrary.org/obo/UBERON_0007914	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031632
http://purl.obolibrary.org/obo/UBERON_0001130	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031635
http://purl.obolibrary.org/obo/UBERON_0000047	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031636
http://purl.obolibrary.org/obo/UBERON_0002050	http://purl.obolibrary.org/obo/PATO_0001466	http://purl.obolibrary.org/obo/UPHENO_0031637
http://purl.obolibrary.org/obo/UBERON_0013765	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031638
http://purl.obolibrary.org/obo/UBERON_0011614	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031639
http://purl.obolibrary.org/obo/UBERON_0011615	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031640
http://purl.obolibrary.org/obo/UBERON_0013765	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031641
http://purl.obolibrary.org/obo/UBERON_0000479	http://purl.obolibrary.org/obo/PATO_0001466	http://purl.obolibrary.org/obo/UPHENO_0031642
http://purl.obolibrary.org/obo/UBERON_0010522	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031643
http://purl.obolibrary.org/obo/UBERON_0004752	http://purl.obolibrary.org/obo/PATO_0002164	http://purl.obolibrary.org/obo/UPHENO_0031644
http://purl.obolibrary.org/obo/UBERON_0000062	http://purl.obolibrary.org/obo/PATO_0002164	http://purl.obolibrary.org/obo/UPHENO_0031645
http://purl.obolibrary.org/obo/UBERON_0000489	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031646
http://purl.obolibrary.org/obo/UBERON_0000468	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031647
http://purl.obolibrary.org/obo/UBERON_0000061	http://purl.obolibrary.org/obo/PATO_0002164	http://purl.obolibrary.org/obo/UPHENO_0031648
http://purl.obolibrary.org/obo/UBERON_0000489	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031649
http://purl.obolibrary.org/obo/UBERON_0000480	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031650
http://purl.obolibrary.org/obo/UBERON_0000970	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031652
http://purl.obolibrary.org/obo/UBERON_0005068	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031653
http://purl.obolibrary.org/obo/UBERON_0000481	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031655
http://purl.obolibrary.org/obo/UBERON_0000480	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031657
http://purl.obolibrary.org/obo/UBERON_0004765	http://purl.obolibrary.org/obo/PATO_0002164	http://purl.obolibrary.org/obo/UPHENO_0031659
http://purl.obolibrary.org/obo/UBERON_0000479	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031661
http://purl.obolibrary.org/obo/UBERON_0000479	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031662
http://purl.obolibrary.org/obo/UBERON_0010313	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031664
http://purl.obolibrary.org/obo/UBERON_0004120	http://purl.obolibrary.org/obo/PATO_0001848	http://purl.obolibrary.org/obo/UPHENO_0031665
http://purl.obolibrary.org/obo/UBERON_0011004	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031666
http://purl.obolibrary.org/obo/UBERON_0010314	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031667
http://purl.obolibrary.org/obo/UBERON_0011004	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031668
http://purl.obolibrary.org/obo/UBERON_0002415	http://purl.obolibrary.org/obo/PATO_0001592	http://purl.obolibrary.org/obo/UPHENO_0031669
http://purl.obolibrary.org/obo/UBERON_0007380	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031670
http://purl.obolibrary.org/obo/UBERON_0011242	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031671
http://purl.obolibrary.org/obo/UBERON_0000479	http://purl.obolibrary.org/obo/PATO_0001593	http://purl.obolibrary.org/obo/UPHENO_0031672
http://purl.obolibrary.org/obo/UBERON_0010323	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031673
http://purl.obolibrary.org/obo/UBERON_0000026	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031674
http://purl.obolibrary.org/obo/UBERON_0000480	http://purl.obolibrary.org/obo/PATO_0001593	http://purl.obolibrary.org/obo/UPHENO_0031675
http://purl.obolibrary.org/obo/UBERON_0001474	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031676
http://purl.obolibrary.org/obo/UBERON_0000026	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031677
http://purl.obolibrary.org/obo/UBERON_0004742	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031678
http://purl.obolibrary.org/obo/UBERON_0000480	http://purl.obolibrary.org/obo/PATO_0001592	http://purl.obolibrary.org/obo/UPHENO_0031679
http://purl.obolibrary.org/obo/UBERON_0008193	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031683
http://purl.obolibrary.org/obo/UBERON_0001434	http://purl.obolibrary.org/obo/PATO_0001592	http://purl.obolibrary.org/obo/UPHENO_0031685
http://purl.obolibrary.org/obo/UBERON_0004708	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031686
http://purl.obolibrary.org/obo/UBERON_0000467	http://purl.obolibrary.org/obo/PATO_0001592	http://purl.obolibrary.org/obo/UPHENO_0031687
http://purl.obolibrary.org/obo/UBERON_0003102	http://purl.obolibrary.org/obo/PATO_0002031	http://purl.obolibrary.org/obo/UPHENO_0031688
http://purl.obolibrary.org/obo/UBERON_0012360	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031689
http://purl.obolibrary.org/obo/UBERON_0001555	http://purl.obolibrary.org/obo/PATO_0001593	http://purl.obolibrary.org/obo/UPHENO_0031690
http://purl.obolibrary.org/obo/UBERON_0002534	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031691
http://purl.obolibrary.org/obo/UBERON_0000475	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031692
http://purl.obolibrary.org/obo/UBERON_0000477	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031693
http://purl.obolibrary.org/obo/UBERON_4000164	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031694
http://purl.obolibrary.org/obo/UBERON_4000162	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031695
http://purl.obolibrary.org/obo/UBERON_0004710	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031696
http://purl.obolibrary.org/obo/UBERON_0000477	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031697
http://purl.obolibrary.org/obo/UBERON_0000970	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031700
http://purl.obolibrary.org/obo/UBERON_0005291	http://purl.obolibrary.org/obo/PATO_0001466	http://purl.obolibrary.org/obo/UPHENO_0031701
http://purl.obolibrary.org/obo/UBERON_0000475	http://purl.obolibrary.org/obo/PATO_0001592	http://purl.obolibrary.org/obo/UPHENO_0031702
http://purl.obolibrary.org/obo/UBERON_0003103	http://purl.obolibrary.org/obo/PATO_0002164	http://purl.obolibrary.org/obo/UPHENO_0031703
http://purl.obolibrary.org/obo/UBERON_0000477	http://purl.obolibrary.org/obo/PATO_0001592	http://purl.obolibrary.org/obo/UPHENO_0031704
http://purl.obolibrary.org/obo/UBERON_0005174	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031709
http://purl.obolibrary.org/obo/UBERON_0010323	http://purl.obolibrary.org/obo/PATO_0001789	http://purl.obolibrary.org/obo/UPHENO_0031711
http://purl.obolibrary.org/obo/UBERON_0011676	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031712
http://purl.obolibrary.org/obo/UBERON_0011610	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031713
http://purl.obolibrary.org/obo/UBERON_0011610	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031715
http://purl.obolibrary.org/obo/UBERON_0000468	http://purl.obolibrary.org/obo/PATO_0001592	http://purl.obolibrary.org/obo/UPHENO_0031717
http://purl.obolibrary.org/obo/UBERON_0000489	http://purl.obolibrary.org/obo/PATO_0001592	http://purl.obolibrary.org/obo/UPHENO_0031718
http://purl.obolibrary.org/obo/UBERON_0011609	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031719
http://purl.obolibrary.org/obo/UBERON_0003932	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031720
http://purl.obolibrary.org/obo/UBERON_2001821	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031721
http://purl.obolibrary.org/obo/UBERON_0010313	http://purl.obolibrary.org/obo/PATO_0001785	http://purl.obolibrary.org/obo/UPHENO_0031723
http://purl.obolibrary.org/obo/UBERON_0011609	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031725
http://purl.obolibrary.org/obo/UBERON_0004121	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031726
http://purl.obolibrary.org/obo/UBERON_0004120	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031727
http://purl.obolibrary.org/obo/UBERON_0002050	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031728
http://purl.obolibrary.org/obo/UBERON_0007844	http://purl.obolibrary.org/obo/PATO_0002164	http://purl.obolibrary.org/obo/UPHENO_0031729
http://purl.obolibrary.org/obo/UBERON_0004119	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031730
http://purl.obolibrary.org/obo/UBERON_0005174	http://purl.obolibrary.org/obo/PATO_0001592	http://purl.obolibrary.org/obo/UPHENO_0031731
http://purl.obolibrary.org/obo/UBERON_0011676	http://purl.obolibrary.org/obo/PATO_0001789	http://purl.obolibrary.org/obo/UPHENO_0031733
http://purl.obolibrary.org/obo/UBERON_0007380	http://purl.obolibrary.org/obo/PATO_0001785	http://purl.obolibrary.org/obo/UPHENO_0031734
http://purl.obolibrary.org/obo/UBERON_0010522	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031735
http://purl.obolibrary.org/obo/UBERON_0010522	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031736
http://purl.obolibrary.org/obo/UBERON_0000025	http://purl.obolibrary.org/obo/PATO_0001593	http://purl.obolibrary.org/obo/UPHENO_0031737
http://purl.obolibrary.org/obo/UBERON_2000084	http://purl.obolibrary.org/obo/PATO_0001789	http://purl.obolibrary.org/obo/UPHENO_0031738
http://purl.obolibrary.org/obo/UBERON_0000026	http://purl.obolibrary.org/obo/PATO_0001592	http://purl.obolibrary.org/obo/UPHENO_0031739
