defined_class	defined_class_label	entity	entity_label	shape	shape_label
http://purl.obolibrary.org/obo/ZP_0016161	endocardium undivided, abnormal	http://purl.obolibrary.org/obo/ZFA_0001320	endocardium	http://purl.obolibrary.org/obo/PATO_0002034	undivided
http://purl.obolibrary.org/obo/ZP_0004130	endoderm shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0000017	endoderm	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0002020	endodermal cell circular, abnormal	http://purl.obolibrary.org/obo/ZFA_0009139	endodermal cell	http://purl.obolibrary.org/obo/PATO_0000411	circular
http://purl.obolibrary.org/obo/ZP_0140962	endothelial cell circular, abnormal	http://purl.obolibrary.org/obo/ZFA_0009065	endothelial cell	http://purl.obolibrary.org/obo/PATO_0000411	circular
http://purl.obolibrary.org/obo/ZP_0004396	endothelial tip cell circular, abnormal	http://purl.obolibrary.org/obo/ZFA_0009303	endothelial tip cell	http://purl.obolibrary.org/obo/PATO_0000411	circular
http://purl.obolibrary.org/obo/ZP_0020193	enterocyte columnar, abnormal	http://purl.obolibrary.org/obo/ZFA_0009269	enterocyte	http://purl.obolibrary.org/obo/PATO_0002063	columnar
http://purl.obolibrary.org/obo/ZP_0100594	enterocyte cuboid, abnormal	http://purl.obolibrary.org/obo/ZFA_0009269	enterocyte	http://purl.obolibrary.org/obo/PATO_0001872	cuboid
http://purl.obolibrary.org/obo/ZP_0147105	ependymal cell shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0009033	ependymal cell	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0015004	epidermal cell circular, abnormal	http://purl.obolibrary.org/obo/ZFA_0009183	epidermal cell	http://purl.obolibrary.org/obo/PATO_0000411	circular
http://purl.obolibrary.org/obo/ZP_0004700	epidermal cell shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0009183	epidermal cell	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0012708	epidermal cell spherical, abnormal	http://purl.obolibrary.org/obo/ZFA_0009183	epidermal cell	http://purl.obolibrary.org/obo/PATO_0001499	spherical
http://purl.obolibrary.org/obo/ZP_0010252	epiphysis oblong, abnormal	http://purl.obolibrary.org/obo/ZFA_0000019	epiphysis	http://purl.obolibrary.org/obo/PATO_0000946	oblong
http://purl.obolibrary.org/obo/ZP_0011266	epiphysis split bilaterally, abnormal	http://purl.obolibrary.org/obo/ZFA_0000019	epiphysis	http://purl.obolibrary.org/obo/PATO_0002171	split bilaterally
http://purl.obolibrary.org/obo/ZP_0010117	epiphysis split, abnormal	http://purl.obolibrary.org/obo/ZFA_0000019	epiphysis	http://purl.obolibrary.org/obo/PATO_0001786	split
http://purl.obolibrary.org/obo/ZP_0003548	ethmoid cartilage arrow-shaped, abnormal	http://purl.obolibrary.org/obo/ZFA_0001405	ethmoid cartilage	http://purl.obolibrary.org/obo/PATO_0001881	arrow-shaped
http://purl.obolibrary.org/obo/ZP_0103166	ethmoid cartilage circular, abnormal	http://purl.obolibrary.org/obo/ZFA_0001405	ethmoid cartilage	http://purl.obolibrary.org/obo/PATO_0000411	circular
http://purl.obolibrary.org/obo/ZP_0103165	ethmoid cartilage cleft, abnormal	http://purl.obolibrary.org/obo/ZFA_0001405	ethmoid cartilage	http://purl.obolibrary.org/obo/PATO_0000403	cleft
http://purl.obolibrary.org/obo/ZP_0007805	ethmoid cartilage curled, abnormal	http://purl.obolibrary.org/obo/ZFA_0001405	ethmoid cartilage	http://purl.obolibrary.org/obo/PATO_0000405	curled
http://purl.obolibrary.org/obo/ZP_0016495	ethmoid cartilage curved ventral, abnormal	http://purl.obolibrary.org/obo/ZFA_0001405	ethmoid cartilage	http://purl.obolibrary.org/obo/PATO_0001469	curved ventral
http://purl.obolibrary.org/obo/ZP_0008433	ethmoid cartilage notched, abnormal	http://purl.obolibrary.org/obo/ZFA_0001405	ethmoid cartilage	http://purl.obolibrary.org/obo/PATO_0001495	notched
http://purl.obolibrary.org/obo/ZP_0005159	ethmoid cartilage shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0001405	ethmoid cartilage	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0008435	ethmoid cartilage shortened, abnormal	http://purl.obolibrary.org/obo/ZFA_0001405	ethmoid cartilage	http://purl.obolibrary.org/obo/PATO_0002364	shortened
http://purl.obolibrary.org/obo/ZP_0001979	ethmoid cartilage split, abnormal	http://purl.obolibrary.org/obo/ZFA_0001405	ethmoid cartilage	http://purl.obolibrary.org/obo/PATO_0001786	split
http://purl.obolibrary.org/obo/ZP_0018169	ethmoid cartilage truncated, abnormal	http://purl.obolibrary.org/obo/ZFA_0001405	ethmoid cartilage	http://purl.obolibrary.org/obo/PATO_0000936	truncated
http://purl.obolibrary.org/obo/ZP_0104745	exocrine pancreas split bilaterally, abnormal	http://purl.obolibrary.org/obo/ZFA_0001249	exocrine pancreas	http://purl.obolibrary.org/obo/PATO_0002171	split bilaterally
http://purl.obolibrary.org/obo/ZP_0022511	extension shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0000106	extension	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0004639	extension shortened, abnormal	http://purl.obolibrary.org/obo/ZFA_0000106	extension	http://purl.obolibrary.org/obo/PATO_0002364	shortened
http://purl.obolibrary.org/obo/ZP_0140043	extrapancreatic duct branched, abnormal	http://purl.obolibrary.org/obo/ZFA_0005346	extrapancreatic duct	http://purl.obolibrary.org/obo/PATO_0000402	branched
http://purl.obolibrary.org/obo/ZP_0006561	eye attenuate, abnormal	http://purl.obolibrary.org/obo/ZFA_0000107	eye	http://purl.obolibrary.org/obo/PATO_0001982	attenuate
http://purl.obolibrary.org/obo/ZP_0107270	eye circular, abnormal	http://purl.obolibrary.org/obo/ZFA_0000107	eye	http://purl.obolibrary.org/obo/PATO_0000411	circular
http://purl.obolibrary.org/obo/ZP_0148709	eye curvature, abnormal	http://purl.obolibrary.org/obo/ZFA_0000107	eye	http://purl.obolibrary.org/obo/PATO_0001591	curvature
http://purl.obolibrary.org/obo/ZP_0009887	eye curved lateral, abnormal	http://purl.obolibrary.org/obo/ZFA_0000107	eye	http://purl.obolibrary.org/obo/PATO_0001649	curved lateral
http://purl.obolibrary.org/obo/ZP_0148710	eye decreased curvature, abnormal	http://purl.obolibrary.org/obo/ZFA_0000107	eye	http://purl.obolibrary.org/obo/PATO_0001593	decreased curvature
http://purl.obolibrary.org/obo/ZP_0144351	eye dorso-ventrally flattened, abnormal	http://purl.obolibrary.org/obo/ZFA_0000107	eye	http://purl.obolibrary.org/obo/PATO_0002053	dorso-ventrally flattened
http://purl.obolibrary.org/obo/ZP_0005800	eye elliptic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000107	eye	http://purl.obolibrary.org/obo/PATO_0000947	elliptic
http://purl.obolibrary.org/obo/ZP_0148236	eye elongated, abnormal	http://purl.obolibrary.org/obo/ZFA_0000107	eye	http://purl.obolibrary.org/obo/PATO_0001154	elongated
http://purl.obolibrary.org/obo/ZP_0101763	eye flattened, abnormal	http://purl.obolibrary.org/obo/ZFA_0000107	eye	http://purl.obolibrary.org/obo/PATO_0002254	flattened
http://purl.obolibrary.org/obo/ZP_0020990	eye ovate, abnormal	http://purl.obolibrary.org/obo/ZFA_0000107	eye	http://purl.obolibrary.org/obo/PATO_0001891	ovate
http://purl.obolibrary.org/obo/ZP_0008620	eye photoreceptor cell shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0009154	eye photoreceptor cell	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0003002	eye shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0000107	eye	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0008168	eye spherical, abnormal	http://purl.obolibrary.org/obo/ZFA_0000107	eye	http://purl.obolibrary.org/obo/PATO_0001499	spherical
http://purl.obolibrary.org/obo/ZP_0012975	fast muscle cell 2-D shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0009117	fast muscle cell	http://purl.obolibrary.org/obo/PATO_0002006	2-D shape
http://purl.obolibrary.org/obo/ZP_0014595	fast muscle cell bent, abnormal	http://purl.obolibrary.org/obo/ZFA_0009117	fast muscle cell	http://purl.obolibrary.org/obo/PATO_0000617	bent
http://purl.obolibrary.org/obo/ZP_0006416	fast muscle cell circular, abnormal	http://purl.obolibrary.org/obo/ZFA_0009117	fast muscle cell	http://purl.obolibrary.org/obo/PATO_0000411	circular
http://purl.obolibrary.org/obo/ZP_0142537	fast muscle cell irregularly shaped, abnormal	http://purl.obolibrary.org/obo/ZFA_0009117	fast muscle cell	http://purl.obolibrary.org/obo/PATO_0005020	irregularly shaped
http://purl.obolibrary.org/obo/ZP_0149521	fast muscle cell kinked, abnormal	http://purl.obolibrary.org/obo/ZFA_0009117	fast muscle cell	http://purl.obolibrary.org/obo/PATO_0001798	kinked
http://purl.obolibrary.org/obo/ZP_0006184	fast muscle cell shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0009117	fast muscle cell	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0010871	fast muscle cell shortened, abnormal	http://purl.obolibrary.org/obo/ZFA_0009117	fast muscle cell	http://purl.obolibrary.org/obo/PATO_0002364	shortened
http://purl.obolibrary.org/obo/ZP_0012105	fast muscle cell undulate, abnormal	http://purl.obolibrary.org/obo/ZFA_0009117	fast muscle cell	http://purl.obolibrary.org/obo/PATO_0000967	undulate
http://purl.obolibrary.org/obo/ZP_0148984	female organism shortened, abnormal	http://purl.obolibrary.org/obo/ZFA_0000303	female organism	http://purl.obolibrary.org/obo/PATO_0002364	shortened
http://purl.obolibrary.org/obo/ZP_0003276	fin edge shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0000108	fin	http://purl.obolibrary.org/obo/PATO_0002267	edge shape
http://purl.obolibrary.org/obo/ZP_0003488	fin erose, abnormal	http://purl.obolibrary.org/obo/ZFA_0000108	fin	http://purl.obolibrary.org/obo/PATO_0001368	erose
http://purl.obolibrary.org/obo/ZP_0018210	fin fold actinotrichium bent, abnormal	http://purl.obolibrary.org/obo/ZFA_0000089	fin fold actinotrichium	http://purl.obolibrary.org/obo/PATO_0000617	bent
http://purl.obolibrary.org/obo/ZP_0018222	fin fold actinotrichium shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0000089	fin fold actinotrichium	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0006336	fin kinked, abnormal	http://purl.obolibrary.org/obo/ZFA_0000108	fin	http://purl.obolibrary.org/obo/PATO_0001798	kinked
http://purl.obolibrary.org/obo/ZP_0008346	fin shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0000108	fin	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0004544	fin undulate, abnormal	http://purl.obolibrary.org/obo/ZFA_0000108	fin	http://purl.obolibrary.org/obo/PATO_0000967	undulate
http://purl.obolibrary.org/obo/ZP_0012526	floor plate split, abnormal	http://purl.obolibrary.org/obo/ZFA_0000022	floor plate	http://purl.obolibrary.org/obo/PATO_0001786	split
http://purl.obolibrary.org/obo/ZP_0010228	floor plate undulate, abnormal	http://purl.obolibrary.org/obo/ZFA_0000022	floor plate	http://purl.obolibrary.org/obo/PATO_0000967	undulate
http://purl.obolibrary.org/obo/ZP_0006397	forebrain bulbous, abnormal	http://purl.obolibrary.org/obo/ZFA_0000109	forebrain	http://purl.obolibrary.org/obo/PATO_0002210	bulbous
http://purl.obolibrary.org/obo/ZP_0011706	forebrain flattened, abnormal	http://purl.obolibrary.org/obo/ZFA_0000109	forebrain	http://purl.obolibrary.org/obo/PATO_0002254	flattened
http://purl.obolibrary.org/obo/ZP_0004512	forebrain pointed, abnormal	http://purl.obolibrary.org/obo/ZFA_0000109	forebrain	http://purl.obolibrary.org/obo/PATO_0002258	pointed
http://purl.obolibrary.org/obo/ZP_0011752	forebrain shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0000109	forebrain	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0009292	forebrain truncated, abnormal	http://purl.obolibrary.org/obo/ZFA_0000109	forebrain	http://purl.obolibrary.org/obo/PATO_0000936	truncated
http://purl.obolibrary.org/obo/ZP_0005378	forerunner cell group circular, abnormal	http://purl.obolibrary.org/obo/ZFA_0000023	forerunner cell group	http://purl.obolibrary.org/obo/PATO_0000411	circular
http://purl.obolibrary.org/obo/ZP_0005179	forerunner cell group shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0000023	forerunner cell group	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0001285	forerunner cell group split, abnormal	http://purl.obolibrary.org/obo/ZFA_0000023	forerunner cell group	http://purl.obolibrary.org/obo/PATO_0001786	split
http://purl.obolibrary.org/obo/ZP_0138442	frontal bone shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0000514	frontal bone	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0002009	gut bifurcated, abnormal	http://purl.obolibrary.org/obo/ZFA_0000112	gut	http://purl.obolibrary.org/obo/PATO_0001784	bifurcated
http://purl.obolibrary.org/obo/ZP_0010050	gut decreased curvature, abnormal	http://purl.obolibrary.org/obo/ZFA_0000112	gut	http://purl.obolibrary.org/obo/PATO_0001593	decreased curvature
http://purl.obolibrary.org/obo/ZP_0010460	gut epithelium flattened, abnormal	http://purl.obolibrary.org/obo/ZFA_0005123	gut epithelium	http://purl.obolibrary.org/obo/PATO_0002254	flattened
http://purl.obolibrary.org/obo/ZP_0014996	gut flat, abnormal	http://purl.obolibrary.org/obo/ZFA_0000112	gut	http://purl.obolibrary.org/obo/PATO_0000407	flat
http://purl.obolibrary.org/obo/ZP_0015596	gut flattened, abnormal	http://purl.obolibrary.org/obo/ZFA_0000112	gut	http://purl.obolibrary.org/obo/PATO_0002254	flattened
http://purl.obolibrary.org/obo/ZP_0011331	gut shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0000112	gut	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0138516	gut shortened, abnormal	http://purl.obolibrary.org/obo/ZFA_0000112	gut	http://purl.obolibrary.org/obo/PATO_0002364	shortened
http://purl.obolibrary.org/obo/ZP_0019300	gut straight, abnormal	http://purl.obolibrary.org/obo/ZFA_0000112	gut	http://purl.obolibrary.org/obo/PATO_0002180	straight
http://purl.obolibrary.org/obo/ZP_0015936	hair cell anterior macula shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0000678	hair cell anterior macula	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0131212	hair cell anterior macula splayed, abnormal	http://purl.obolibrary.org/obo/ZFA_0000678	hair cell anterior macula	http://purl.obolibrary.org/obo/PATO_0001785	splayed
http://purl.obolibrary.org/obo/ZP_0143316	hair cell posterior macula splayed, abnormal	http://purl.obolibrary.org/obo/ZFA_0000281	hair cell posterior macula	http://purl.obolibrary.org/obo/PATO_0001785	splayed
http://purl.obolibrary.org/obo/ZP_0016106	head bent, abnormal	http://purl.obolibrary.org/obo/ZFA_0001114	head	http://purl.obolibrary.org/obo/PATO_0000617	bent
http://purl.obolibrary.org/obo/ZP_0003609	head bulbous, abnormal	http://purl.obolibrary.org/obo/ZFA_0001114	head	http://purl.obolibrary.org/obo/PATO_0002210	bulbous
http://purl.obolibrary.org/obo/ZP_0001049	head circular, abnormal	http://purl.obolibrary.org/obo/ZFA_0001114	head	http://purl.obolibrary.org/obo/PATO_0000411	circular
http://purl.obolibrary.org/obo/ZP_0016316	head concave, abnormal	http://purl.obolibrary.org/obo/ZFA_0001114	head	http://purl.obolibrary.org/obo/PATO_0001857	concave
http://purl.obolibrary.org/obo/ZP_0001216	head cuboid, abnormal	http://purl.obolibrary.org/obo/ZFA_0001114	head	http://purl.obolibrary.org/obo/PATO_0001872	cuboid
http://purl.obolibrary.org/obo/ZP_0016181	head curved dorsal, abnormal	http://purl.obolibrary.org/obo/ZFA_0001114	head	http://purl.obolibrary.org/obo/PATO_0001468	curved dorsal
http://purl.obolibrary.org/obo/ZP_0003728	head domed, abnormal	http://purl.obolibrary.org/obo/ZFA_0001114	head	http://purl.obolibrary.org/obo/PATO_0001789	domed
http://purl.obolibrary.org/obo/ZP_0000399	head flat, abnormal	http://purl.obolibrary.org/obo/ZFA_0001114	head	http://purl.obolibrary.org/obo/PATO_0000407	flat
http://purl.obolibrary.org/obo/ZP_0002774	head flattened, abnormal	http://purl.obolibrary.org/obo/ZFA_0001114	head	http://purl.obolibrary.org/obo/PATO_0002254	flattened
http://purl.obolibrary.org/obo/ZP_0103567	head kinked, abnormal	http://purl.obolibrary.org/obo/ZFA_0001114	head	http://purl.obolibrary.org/obo/PATO_0001798	kinked
http://purl.obolibrary.org/obo/ZP_0012080	head muscle shortened, abnormal	http://purl.obolibrary.org/obo/ZFA_0001652	head muscle	http://purl.obolibrary.org/obo/PATO_0002364	shortened
http://purl.obolibrary.org/obo/ZP_0002231	head pointed, abnormal	http://purl.obolibrary.org/obo/ZFA_0001114	head	http://purl.obolibrary.org/obo/PATO_0002258	pointed
http://purl.obolibrary.org/obo/ZP_0002314	head shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0001114	head	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0010257	head sharpness, abnormal	http://purl.obolibrary.org/obo/ZFA_0001114	head	http://purl.obolibrary.org/obo/PATO_0000944	sharpness
http://purl.obolibrary.org/obo/ZP_0014039	head square, abnormal	http://purl.obolibrary.org/obo/ZFA_0001114	head	http://purl.obolibrary.org/obo/PATO_0000413	square
http://purl.obolibrary.org/obo/ZP_0001253	head surface feature shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0001114	head	http://purl.obolibrary.org/obo/PATO_0001925	surface feature shape
http://purl.obolibrary.org/obo/ZP_0004228	head truncated, abnormal	http://purl.obolibrary.org/obo/ZFA_0001114	head	http://purl.obolibrary.org/obo/PATO_0000936	truncated
http://purl.obolibrary.org/obo/ZP_0000427	heart bifurcated, abnormal	http://purl.obolibrary.org/obo/ZFA_0000114	heart	http://purl.obolibrary.org/obo/PATO_0001784	bifurcated
http://purl.obolibrary.org/obo/ZP_0000108	heart cleft, abnormal	http://purl.obolibrary.org/obo/ZFA_0000114	heart	http://purl.obolibrary.org/obo/PATO_0000403	cleft
http://purl.obolibrary.org/obo/ZP_0004605	heart elongated, abnormal	http://purl.obolibrary.org/obo/ZFA_0000114	heart	http://purl.obolibrary.org/obo/PATO_0001154	elongated
http://purl.obolibrary.org/obo/ZP_0000360	heart linear, abnormal	http://purl.obolibrary.org/obo/ZFA_0000114	heart	http://purl.obolibrary.org/obo/PATO_0001199	linear
http://purl.obolibrary.org/obo/ZP_0138137	heart obtuse, abnormal	http://purl.obolibrary.org/obo/ZFA_0000114	heart	http://purl.obolibrary.org/obo/PATO_0001935	obtuse
http://purl.obolibrary.org/obo/ZP_0008464	heart primordium bifurcated, abnormal	http://purl.obolibrary.org/obo/ZFA_0000028	heart primordium	http://purl.obolibrary.org/obo/PATO_0001784	bifurcated
http://purl.obolibrary.org/obo/ZP_0000491	heart rudiment bifurcated, abnormal	http://purl.obolibrary.org/obo/ZFA_0000115	heart rudiment	http://purl.obolibrary.org/obo/PATO_0001784	bifurcated
http://purl.obolibrary.org/obo/ZP_0007040	heart rudiment split bilaterally, abnormal	http://purl.obolibrary.org/obo/ZFA_0000115	heart rudiment	http://purl.obolibrary.org/obo/PATO_0002171	split bilaterally
http://purl.obolibrary.org/obo/ZP_0017319	heart rudiment split, abnormal	http://purl.obolibrary.org/obo/ZFA_0000115	heart rudiment	http://purl.obolibrary.org/obo/PATO_0001786	split
http://purl.obolibrary.org/obo/ZP_0005892	heart shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0000114	heart	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0013884	heart split bilaterally, abnormal	http://purl.obolibrary.org/obo/ZFA_0000114	heart	http://purl.obolibrary.org/obo/PATO_0002171	split bilaterally
http://purl.obolibrary.org/obo/ZP_0005389	heart split, abnormal	http://purl.obolibrary.org/obo/ZFA_0000114	heart	http://purl.obolibrary.org/obo/PATO_0001786	split
http://purl.obolibrary.org/obo/ZP_0005215	heart straight, abnormal	http://purl.obolibrary.org/obo/ZFA_0000114	heart	http://purl.obolibrary.org/obo/PATO_0002180	straight
http://purl.obolibrary.org/obo/ZP_0000114	heart tube bifurcated, abnormal	http://purl.obolibrary.org/obo/ZFA_0000360	heart tube	http://purl.obolibrary.org/obo/PATO_0001784	bifurcated
http://purl.obolibrary.org/obo/ZP_0005021	heart tube elongated, abnormal	http://purl.obolibrary.org/obo/ZFA_0000360	heart tube	http://purl.obolibrary.org/obo/PATO_0001154	elongated
http://purl.obolibrary.org/obo/ZP_0018375	heart tube linear, abnormal	http://purl.obolibrary.org/obo/ZFA_0000360	heart tube	http://purl.obolibrary.org/obo/PATO_0001199	linear
http://purl.obolibrary.org/obo/ZP_0009747	heart tube shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0000360	heart tube	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0006960	heart tube shortened, abnormal	http://purl.obolibrary.org/obo/ZFA_0000360	heart tube	http://purl.obolibrary.org/obo/PATO_0002364	shortened
http://purl.obolibrary.org/obo/ZP_0013885	heart tube split bilaterally, abnormal	http://purl.obolibrary.org/obo/ZFA_0000360	heart tube	http://purl.obolibrary.org/obo/PATO_0002171	split bilaterally
http://purl.obolibrary.org/obo/ZP_0005430	heart tube straight, abnormal	http://purl.obolibrary.org/obo/ZFA_0000360	heart tube	http://purl.obolibrary.org/obo/PATO_0002180	straight
http://purl.obolibrary.org/obo/ZP_0008896	heart tubular, abnormal	http://purl.obolibrary.org/obo/ZFA_0000114	heart	http://purl.obolibrary.org/obo/PATO_0002299	tubular
http://purl.obolibrary.org/obo/ZP_0147680	hemal arch curved, abnormal	http://purl.obolibrary.org/obo/ZFA_0000519	hemal arch	http://purl.obolibrary.org/obo/PATO_0000406	curved
http://purl.obolibrary.org/obo/ZP_0146981	hemal arch irregularly shaped, abnormal	http://purl.obolibrary.org/obo/ZFA_0000519	hemal arch	http://purl.obolibrary.org/obo/PATO_0005020	irregularly shaped
http://purl.obolibrary.org/obo/ZP_0145055	hemal spine truncated, abnormal	http://purl.obolibrary.org/obo/ZFA_0001364	hemal spine	http://purl.obolibrary.org/obo/PATO_0000936	truncated
http://purl.obolibrary.org/obo/ZP_0022431	hematopoietic multipotent progenitor cell shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0009354	hematopoietic multipotent progenitor cell	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0019177	hepatoblast shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0009398	hepatoblast	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0021554	hepatocyte shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0009111	hepatocyte	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0140042	hepatopancreatic ampulla bifurcated, abnormal	http://purl.obolibrary.org/obo/ZFA_0005167	hepatopancreatic ampulla	http://purl.obolibrary.org/obo/PATO_0001784	bifurcated
http://purl.obolibrary.org/obo/ZP_0004076	hindbrain bulbous, abnormal	http://purl.obolibrary.org/obo/ZFA_0000029	hindbrain	http://purl.obolibrary.org/obo/PATO_0002210	bulbous
http://purl.obolibrary.org/obo/ZP_0004553	hindbrain elongated, abnormal	http://purl.obolibrary.org/obo/ZFA_0000029	hindbrain	http://purl.obolibrary.org/obo/PATO_0001154	elongated
http://purl.obolibrary.org/obo/ZP_0016183	hindbrain flat, abnormal	http://purl.obolibrary.org/obo/ZFA_0000029	hindbrain	http://purl.obolibrary.org/obo/PATO_0000407	flat
http://purl.obolibrary.org/obo/ZP_0144532	hindbrain flattened, abnormal	http://purl.obolibrary.org/obo/ZFA_0000029	hindbrain	http://purl.obolibrary.org/obo/PATO_0002254	flattened
http://purl.obolibrary.org/obo/ZP_0016349	hindbrain kinked, abnormal	http://purl.obolibrary.org/obo/ZFA_0000029	hindbrain	http://purl.obolibrary.org/obo/PATO_0001798	kinked
http://purl.obolibrary.org/obo/ZP_0004912	hindbrain neural keel concave, abnormal	http://purl.obolibrary.org/obo/ZFA_0007029	hindbrain neural keel	http://purl.obolibrary.org/obo/PATO_0001857	concave
http://purl.obolibrary.org/obo/ZP_0011287	hindbrain neural keel shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0007029	hindbrain neural keel	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0016184	hindbrain neural rod flat, abnormal	http://purl.obolibrary.org/obo/ZFA_0007036	hindbrain neural rod	http://purl.obolibrary.org/obo/PATO_0000407	flat
http://purl.obolibrary.org/obo/ZP_0138676	hindbrain shortened, abnormal	http://purl.obolibrary.org/obo/ZFA_0000029	hindbrain	http://purl.obolibrary.org/obo/PATO_0002364	shortened
http://purl.obolibrary.org/obo/ZP_0002313	hindbrain surface feature shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0000029	hindbrain	http://purl.obolibrary.org/obo/PATO_0001925	surface feature shape
http://purl.obolibrary.org/obo/ZP_0002285	hindbrain undulate, abnormal	http://purl.obolibrary.org/obo/ZFA_0000029	hindbrain	http://purl.obolibrary.org/obo/PATO_0000967	undulate
http://purl.obolibrary.org/obo/ZP_0008546	hyaloid vessel branched, abnormal	http://purl.obolibrary.org/obo/ZFA_0005046	hyaloid vessel	http://purl.obolibrary.org/obo/PATO_0000402	branched
http://purl.obolibrary.org/obo/ZP_0001423	hyaloid vessel branchiness, abnormal	http://purl.obolibrary.org/obo/ZFA_0005046	hyaloid vessel	http://purl.obolibrary.org/obo/PATO_0002009	branchiness
http://purl.obolibrary.org/obo/ZP_0014479	hyaloid vessel decreased branchiness, abnormal	http://purl.obolibrary.org/obo/ZFA_0005046	hyaloid vessel	http://purl.obolibrary.org/obo/PATO_0002286	decreased branchiness
http://purl.obolibrary.org/obo/ZP_0142594	hyaloid vessel increased branchiness, abnormal	http://purl.obolibrary.org/obo/ZFA_0005046	hyaloid vessel	http://purl.obolibrary.org/obo/PATO_0002285	increased branchiness
http://purl.obolibrary.org/obo/ZP_0009841	hyomandibula bifurcated, abnormal	http://purl.obolibrary.org/obo/ZFA_0000672	hyomandibula	http://purl.obolibrary.org/obo/PATO_0001784	bifurcated
http://purl.obolibrary.org/obo/ZP_0009842	hyomandibula cylindrical, abnormal	http://purl.obolibrary.org/obo/ZFA_0000672	hyomandibula	http://purl.obolibrary.org/obo/PATO_0001873	cylindrical
http://purl.obolibrary.org/obo/ZP_0000271	hyosymplectic cartilage elongated, abnormal	http://purl.obolibrary.org/obo/ZFA_0001422	hyosymplectic cartilage	http://purl.obolibrary.org/obo/PATO_0001154	elongated
http://purl.obolibrary.org/obo/ZP_0007761	hyosymplectic cartilage notched, abnormal	http://purl.obolibrary.org/obo/ZFA_0001422	hyosymplectic cartilage	http://purl.obolibrary.org/obo/PATO_0001495	notched
