Ontology ID	Label	Obsolete	Annotation	Replaced	GitHub Issue
http://purl.obolibrary.org/obo/UPHENO_0010664		true	http://purl.obolibrary.org/obo/ZFA_0000014-http://purl.obolibrary.org/obo/ZFA_0000180-abnormallyDecreasedDistanceBetweenAnatomicalEntities.tsv		
http://purl.obolibrary.org/obo/UPHENO_0010665		true	http://purl.obolibrary.org/obo/ZFA_0000011-http://purl.obolibrary.org/obo/ZFA_0000180-abnormallyDecreasedDistanceBetweenAnatomicalEntities.tsv		
http://purl.obolibrary.org/obo/UPHENO_0010689		true	http://purl.obolibrary.org/obo/XAO_0000475-abnormallyIncreasedPigmentationOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0010691		true	http://purl.obolibrary.org/obo/XAO_0003025-abnormallyIncreasedPigmentationOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0010692		true	http://purl.obolibrary.org/obo/XAO_0003024-abnormallyIncreasedPigmentationOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0010704		true	http://purl.obolibrary.org/obo/XAO_0000188-abnormallyIncreasedPigmentationOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0010707		true	http://purl.obolibrary.org/obo/PLANA_0000034-abnormallyIncreasedPigmentationOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0010710		true	http://purl.obolibrary.org/obo/PLANA_0000036-abnormallyIncreasedPigmentationOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0010725		true	http://purl.obolibrary.org/obo/ZFA_0001094-abnormallyIncreasedPigmentationOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0010726		true	http://purl.obolibrary.org/obo/ZFA_0000107-abnormallyIncreasedPigmentationOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0010729		true	http://purl.obolibrary.org/obo/ZFA_0000368-abnormallyIncreasedPigmentationOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0010731		true	http://purl.obolibrary.org/obo/ZFA_0001115-abnormallyIncreasedPigmentationOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0010732		true	http://purl.obolibrary.org/obo/ZFA_0001058-abnormallyIncreasedPigmentationOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0010734		true	http://purl.obolibrary.org/obo/ZFA_0000123-abnormallyIncreasedPigmentationOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0010739		true	http://purl.obolibrary.org/obo/ZFA_0009091-abnormallyIncreasedPigmentationOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011604		true	http://purl.obolibrary.org/obo/ZFA_0009288-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011605		true	http://purl.obolibrary.org/obo/ZFA_0009044-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011607		true	http://purl.obolibrary.org/obo/ZFA_0009280-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011616		true	http://purl.obolibrary.org/obo/ZFA_0001556-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011622		true	http://purl.obolibrary.org/obo/ZFA_0009031-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011623		true	http://purl.obolibrary.org/obo/ZFA_0009150-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011626		true	http://purl.obolibrary.org/obo/ZFA_0009275-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011627		true	http://purl.obolibrary.org/obo/ZFA_0009395-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011631		true	http://purl.obolibrary.org/obo/ZFA_0009149-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011636		true	http://purl.obolibrary.org/obo/ZFA_0009262-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011644		true	http://purl.obolibrary.org/obo/ZFA_0009014-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011645		true	http://purl.obolibrary.org/obo/ZFA_0009135-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011647		true	http://purl.obolibrary.org/obo/ZFA_0000200-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011648		true	http://purl.obolibrary.org/obo/ZFA_0009139-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011649		true	http://purl.obolibrary.org/obo/ZFA_0009255-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011655		true	http://purl.obolibrary.org/obo/ZFA_0009248-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011656		true	http://purl.obolibrary.org/obo/ZFA_0009127-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011657		true	http://purl.obolibrary.org/obo/ZFA_0009006-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011658		true	http://purl.obolibrary.org/obo/ZFA_0009247-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011659		true	http://purl.obolibrary.org/obo/ZFA_0000678-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011660		true	http://purl.obolibrary.org/obo/ZFA_0009367-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011662		true	http://purl.obolibrary.org/obo/ZFA_0009249-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011663		true	http://purl.obolibrary.org/obo/ZFA_0009244-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011664		true	http://purl.obolibrary.org/obo/ZFA_0009243-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011672		true	http://purl.obolibrary.org/obo/ZFA_0009116-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011676		true	http://purl.obolibrary.org/obo/ZFA_0009354-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011677		true	http://purl.obolibrary.org/obo/ZFA_0009111-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011682		true	http://purl.obolibrary.org/obo/ZFA_0009104-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011683		true	http://purl.obolibrary.org/obo/ZFA_0000778-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011684		true	http://purl.obolibrary.org/obo/ZFA_0009224-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011685		true	http://purl.obolibrary.org/obo/ZFA_0009223-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011686		true	http://purl.obolibrary.org/obo/ZFA_0009102-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011688		true	http://purl.obolibrary.org/obo/ZFA_0001617-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011695		true	http://purl.obolibrary.org/obo/ZFA_0009216-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011701		true	http://purl.obolibrary.org/obo/ZFA_0009325-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011702		true	http://purl.obolibrary.org/obo/ZFA_0009204-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011703		true	http://purl.obolibrary.org/obo/ZFA_0009324-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011704		true	http://purl.obolibrary.org/obo/ZFA_0009323-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011719		true	http://purl.obolibrary.org/obo/ZFA_0009318-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011732		true	http://purl.obolibrary.org/obo/ZFA_0009301-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011752		true	http://purl.obolibrary.org/obo/ZFA_0005295-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011767		true	http://purl.obolibrary.org/obo/ZFA_0000940-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011799		true	http://purl.obolibrary.org/obo/ZFA_0005245-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011810		true	http://purl.obolibrary.org/obo/ZFA_0005110-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011832		true	http://purl.obolibrary.org/obo/ZFA_0001086-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011850		true	http://purl.obolibrary.org/obo/ZFA_0001189-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011852		true	http://purl.obolibrary.org/obo/ZFA_0000093-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011853		true	http://purl.obolibrary.org/obo/ZFA_0001061-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011862		true	http://purl.obolibrary.org/obo/ZFA_0001057-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011868		true	http://purl.obolibrary.org/obo/ZFA_0005775-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011874		true	http://purl.obolibrary.org/obo/ZFA_0001285-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011881		true	http://purl.obolibrary.org/obo/ZFA_0005756-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011890		true	http://purl.obolibrary.org/obo/ZFA_0005743-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011898		true	http://purl.obolibrary.org/obo/ZFA_0000281-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011903		true	http://purl.obolibrary.org/obo/ZFA_0009094-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011905		true	http://purl.obolibrary.org/obo/ZFA_0009090-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011906		true	http://purl.obolibrary.org/obo/ZFA_0000155-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011908		true	http://purl.obolibrary.org/obo/ZFA_0005604-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011919		true	http://purl.obolibrary.org/obo/ZFA_0009084-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011920		true	http://purl.obolibrary.org/obo/ZFA_0000023-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011927		true	http://purl.obolibrary.org/obo/ZFA_0009198-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011944		true	http://purl.obolibrary.org/obo/ZFA_0009065-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011949		true	http://purl.obolibrary.org/obo/ZFA_0000243-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011951		true	http://purl.obolibrary.org/obo/ZFA_0005815-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011960		true	http://purl.obolibrary.org/obo/ZFA_0009052-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011962		true	http://purl.obolibrary.org/obo/ZFA_0009051-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011964		true	http://purl.obolibrary.org/obo/ZFA_0009292-abnormalNumberOfAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011975		true	http://purl.obolibrary.org/obo/WBbt_0005755-blisteredAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0011988		true	http://purl.obolibrary.org/obo/ZFA_0000094-blisteredAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012001		true	http://purl.obolibrary.org/obo/ZFA_0000040-blisteredAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012006		true	http://purl.obolibrary.org/obo/ZFA_0000105-blisteredAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012009		true	http://purl.obolibrary.org/obo/ZFA_0000368-blisteredAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012011		true	http://purl.obolibrary.org/obo/ZFA_0005597-blisteredAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012015		true	http://purl.obolibrary.org/obo/ZFA_0001058-blisteredAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012017		true	http://purl.obolibrary.org/obo/ZFA_0000180-blisteredAnatomicalEntity.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012020		true	http://purl.obolibrary.org/obo/PLANA_0000036-http://purl.obolibrary.org/obo/PLANA_0000036-abnormalDistanceBetweenAnatomicalEntities.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012023		true	http://purl.obolibrary.org/obo/ZFA_0001205-http://purl.obolibrary.org/obo/ZFA_0001405-abnormalDistanceBetweenAnatomicalEntities.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012024		true	http://purl.obolibrary.org/obo/ZFA_0001400-http://purl.obolibrary.org/obo/ZFA_0001205-abnormalDistanceBetweenAnatomicalEntities.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012025		true	http://purl.obolibrary.org/obo/ZFA_0001205-http://purl.obolibrary.org/obo/ZFA_0001400-abnormalDistanceBetweenAnatomicalEntities.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012026		true	http://purl.obolibrary.org/obo/ZFA_0000107-http://purl.obolibrary.org/obo/ZFA_0000107-abnormalDistanceBetweenAnatomicalEntities.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012037		true	http://purl.obolibrary.org/obo/ZFA_0000823-http://purl.obolibrary.org/obo/ZFA_0000072-abnormalDistanceBetweenAnatomicalEntities.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012042		true	http://purl.obolibrary.org/obo/ZFA_0000144-http://purl.obolibrary.org/obo/ZFA_0001464-abnormalDistanceBetweenAnatomicalEntities.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012044		true	http://purl.obolibrary.org/obo/ZFA_0001615-http://purl.obolibrary.org/obo/ZFA_0005061-abnormalDistanceBetweenAnatomicalEntities.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012045		true	http://purl.obolibrary.org/obo/ZFA_0009243-http://purl.obolibrary.org/obo/ZFA_0009243-abnormalDistanceBetweenAnatomicalEntities.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012588		true	http://purl.obolibrary.org/obo/XAO_0003036-http://purl.obolibrary.org/obo/XAO_0004106-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012589		true	http://purl.obolibrary.org/obo/XAO_0003035-http://purl.obolibrary.org/obo/XAO_0004107-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012610		true	http://purl.obolibrary.org/obo/XAO_0004276-http://purl.obolibrary.org/obo/XAO_0003030-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012618		true	http://purl.obolibrary.org/obo/XAO_0004276-http://purl.obolibrary.org/obo/XAO_0003031-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012655		true	http://purl.obolibrary.org/obo/XAO_0003103-http://purl.obolibrary.org/obo/XAO_0004107-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012684		true	http://purl.obolibrary.org/obo/XAO_0004098-http://purl.obolibrary.org/obo/XAO_0003225-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012753		true	http://purl.obolibrary.org/obo/XAO_0000172-http://purl.obolibrary.org/obo/XAO_0003030-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012754		true	http://purl.obolibrary.org/obo/XAO_0000172-http://purl.obolibrary.org/obo/XAO_0003031-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012758		true	http://purl.obolibrary.org/obo/ZFA_0009117-http://purl.obolibrary.org/obo/ZFA_0000155-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012764		true	http://purl.obolibrary.org/obo/GO_0005811-http://purl.obolibrary.org/obo/ZFA_0001656-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012775		true	http://purl.obolibrary.org/obo/GO_0005929-http://purl.obolibrary.org/obo/ZFA_0000001-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012779		true	http://purl.obolibrary.org/obo/ZFA_0001682-http://purl.obolibrary.org/obo/ZFA_0001440-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012780		true	http://purl.obolibrary.org/obo/ZFA_0001501-http://purl.obolibrary.org/obo/ZFA_0001580-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012808		true	http://purl.obolibrary.org/obo/GO_0048788-http://purl.obolibrary.org/obo/ZFA_0009367-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012810		true	http://purl.obolibrary.org/obo/BSPO_0000072-http://purl.obolibrary.org/obo/ZFA_0001094-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012811		true	http://purl.obolibrary.org/obo/BSPO_0000071-http://purl.obolibrary.org/obo/ZFA_0001094-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012818		true	http://purl.obolibrary.org/obo/GO_0030141-http://purl.obolibrary.org/obo/ZFA_0009151-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012819		true	http://purl.obolibrary.org/obo/ZFA_0009084-http://purl.obolibrary.org/obo/ZFA_0005509-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012820		true	http://purl.obolibrary.org/obo/GO_0005739-http://purl.obolibrary.org/obo/ZFA_0009262-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012825		true	http://purl.obolibrary.org/obo/GO_0042470-http://purl.obolibrary.org/obo/ZFA_0000368-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012870		true	http://purl.obolibrary.org/obo/ZFA_0001554-http://purl.obolibrary.org/obo/ZFA_0001162-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012884		true	http://purl.obolibrary.org/obo/GO_0030424-http://purl.obolibrary.org/obo/ZFA_0000175-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012886		true	http://purl.obolibrary.org/obo/GO_0005879-http://purl.obolibrary.org/obo/ZFA_0000150-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012896		true	http://purl.obolibrary.org/obo/ZFA_0005147-http://purl.obolibrary.org/obo/ZFA_0001469-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012919		true	http://purl.obolibrary.org/obo/GO_0031594-http://purl.obolibrary.org/obo/ZFA_0005277-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012937		true	http://purl.obolibrary.org/obo/BSPO_0000013-http://purl.obolibrary.org/obo/ZFA_0000107-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012939		true	http://purl.obolibrary.org/obo/BSPO_0000016-http://purl.obolibrary.org/obo/ZFA_0000107-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012940		true	http://purl.obolibrary.org/obo/BSPO_0000035-http://purl.obolibrary.org/obo/ZFA_0001612-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012945		true	http://purl.obolibrary.org/obo/BSPO_0000026-http://purl.obolibrary.org/obo/ZFA_0000109-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012956		true	http://purl.obolibrary.org/obo/GO_0005794-http://purl.obolibrary.org/obo/ZFA_0009084-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0012978		true	http://purl.obolibrary.org/obo/ZFA_0009000-http://purl.obolibrary.org/obo/ZFA_0001161-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0013013		true	http://purl.obolibrary.org/obo/ZFA_0001270-http://purl.obolibrary.org/obo/ZFA_0001058-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0013030		true	http://purl.obolibrary.org/obo/GO_0043186-http://purl.obolibrary.org/obo/ZFA_0000093-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0013037		true	http://purl.obolibrary.org/obo/GO_0030175-http://purl.obolibrary.org/obo/ZFA_0001285-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0013068		true	http://purl.obolibrary.org/obo/ZFA_0000277-http://purl.obolibrary.org/obo/ZFA_0000108-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0013071		true	http://purl.obolibrary.org/obo/BSPO_0000072-http://purl.obolibrary.org/obo/ZFA_0001115-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0013082		true	http://purl.obolibrary.org/obo/GO_0030424-http://purl.obolibrary.org/obo/ZFA_0009052-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0013090		true	http://purl.obolibrary.org/obo/BSPO_0000084-http://purl.obolibrary.org/obo/ZFA_0001117-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0013116		true	http://purl.obolibrary.org/obo/GO_0030016-http://purl.obolibrary.org/obo/ZFA_0000473-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0013119		true	http://purl.obolibrary.org/obo/BSPO_0000072-http://purl.obolibrary.org/obo/ZFA_0001120-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0013120		true	http://purl.obolibrary.org/obo/BSPO_0000071-http://purl.obolibrary.org/obo/ZFA_0001120-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0013121		true	http://purl.obolibrary.org/obo/BSPO_0000072-http://purl.obolibrary.org/obo/ZFA_0000032-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0013124		true	http://purl.obolibrary.org/obo/BSPO_0000083-http://purl.obolibrary.org/obo/ZFA_0000008-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0013146		true	http://purl.obolibrary.org/obo/ZFA_0005147-http://purl.obolibrary.org/obo/ZFA_0001269-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0013147		true	http://purl.obolibrary.org/obo/BSPO_0000071-http://purl.obolibrary.org/obo/ZFA_0000029-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0013171		true	http://purl.obolibrary.org/obo/ZFA_0009084-http://purl.obolibrary.org/obo/ZFA_0001400-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0013181		true	http://purl.obolibrary.org/obo/BSPO_0000071-http://purl.obolibrary.org/obo/ZFA_0001580-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0013205		true	http://purl.obolibrary.org/obo/BSPO_0000084-http://purl.obolibrary.org/obo/ZFA_0000012-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0013206		true	http://purl.obolibrary.org/obo/BSPO_0000071-http://purl.obolibrary.org/obo/ZFA_0000008-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0013209		true	http://purl.obolibrary.org/obo/ZFA_0001554-http://purl.obolibrary.org/obo/ZFA_0001173-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0013222		true	http://purl.obolibrary.org/obo/ZFA_0001458-http://purl.obolibrary.org/obo/ZFA_0001580-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0013232		true	http://purl.obolibrary.org/obo/GO_0098858-http://purl.obolibrary.org/obo/ZFA_0009041-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
http://purl.obolibrary.org/obo/UPHENO_0013242		true	http://purl.obolibrary.org/obo/ZFA_0009114-http://purl.obolibrary.org/obo/ZFA_0007049-abnormallyDecreasedSizeOfAnatomicalEntityInLocation.tsv		
