HP:0004403	Proximal esophageal atresia	MP:0003276	esophageal atresia	0.95	1
HP:0010028	Bullet-shaped 1st metacarpal	MP:0003073	abnormal metacarpal bone morphology	0.9166666667	1
HP:0009042	Marked muscular hypertrophy	MP:0009461	skeletal muscle hypertrophy	0.9583333333	1
HP:0000637	Long palpebral fissure	MP:0006166	eyelid retraction	0.9705882353	1
HP:0000639	Nystagmus	MP:0004844	abnormal vestibuloocular reflex	0.7192982456	1
HP:0000633	Decreased lacrimation	MP:0020218	abnormal tear production	0.9444444444	1
HP:0000634	Impaired ocular abduction	MP:0001389	abnormal eye movement	0.9444444444	1
HP:0000635	Blue irides	MP:0005102	abnormal iris pigmentation	0.9677419355	1
HP:0000636	Upper eyelid coloboma	MP:0009651	abnormal eyelid development	0.8536585366	0.9722222222
HP:0000640	Gaze-evoked nystagmus	MP:0004844	abnormal vestibuloocular reflex	0.7068965517	1
HP:0000641	Dysmetric saccades	MP:0001389	abnormal eye movement	0.9444444444	1
HP:0000642	Red-green dyschromatopsia	MP:0002090	abnormal vision	0.8888888889	1
HP:0000643	Blepharospasm	MP:0006244	involuntary contraction of eyelids	1	1
HP:0000648	Optic atrophy	MP:0006219	optic nerve degeneration	1	1
HP:0000649	Abnormality of visual evoked potentials	MP:0010748	abnormal visual evoked potential	1	1
HP:0000646	Amblyopia	MP:0006149	decreased visual acuity	0.962962963	1
HP:0000647	Sclerocornea	MP:0012121	sclerocornea	1	1
HP:0000651	Diplopia	MP:0006150	double vision	1	1
HP:0000652	Lower eyelid coloboma	MP:0009651	abnormal eyelid development	0.8536585366	0.9722222222
HP:0000653	Sparse eyelashes	MP:0013898	short eyelid cilia	0.8793103448	0.9444444444
HP:0000654	Decreased light- and dark-adapted electroretinogram amplitude	MP:0005253	abnormal eye physiology	0.7619047619	1
HP:0000650	Abnormal amplitude of pattern reversal visual evoked potentials	MP:0010748	abnormal visual evoked potential	0.8636363636	1
HP:0000659	Peters anomaly	MP:0005205	abnormal eye anterior chamber morphology	0.92	1
HP:0000655	Vitreoretinal degeneration	MP:0001326	retinal degeneration	0.962962963	1
HP:0000656	Ectropion	MP:0006164	ectropion	1	1
HP:0000657	Oculomotor apraxia	MP:0006224	oculomotor apraxia	1	1
HP:0000658	Eyelid apraxia	MP:0006251	eyelid apraxia	1	1
HP:0000662	Nyctalopia	MP:0008144	nyctalopia	1	1
HP:0000664	Synophrys	MP:0004095	ocular distichiasis	0.6153846154	0.7142857143
HP:0000660	Lipemia retinalis	MP:0005098	abnormal optic choroid morphology	0.6888888889	0.8378378378
HP:0000661	Palpebral fissure narrowing on adduction	MP:0005287	narrow eye opening	0.9714285714	1
HP:0009002	Loss of truncal subcutaneous adipose tissue	MP:0008843	absent subcutaneous adipose tissue	0.6666666667	0.7
HP:0009003	Increased subcutaneous truncal adipose tissue	MP:0011156	abnormal hypodermis fat layer morphology	0.6	0.6774193548
HP:0009004	Hypoplasia of the musculature	MP:0000734	muscle hypoplasia	1	1
HP:0009005	Weakness of the intrinsic hand muscles	MP:0000572	abnormal autopod morphology	0.7234042553	0.9714285714
HP:0000666	Horizontal nystagmus	MP:0004844	abnormal vestibuloocular reflex	0.7068965517	1
HP:0000667	Phthisis bulbi	MP:0006249	phthisis bulbi	1	1
HP:0000668	Hypodontia	MP:0000124	absent teeth	0.9393939394	0.9393939394
HP:0000674	Anodontia	MP:0000124	absent teeth	0.9696969697	0.9696969697
HP:0000675	Macrodontia of permanent maxillary central incisor	MP:0004831	long incisors	0.7083333333	0.9714285714
HP:0000676	Abnormality of the incisor	MP:0005358	abnormal incisor morphology	0.96875	0.96875
HP:0000670	Carious teeth	MP:0000126	brittle teeth	0.9375	0.9677419355
HP:0009098	Chronic oral candidiasis	MP:0004947	skin inflammation	0.7714285714	1
HP:0010087	Bullet-shaped proximal phalanx of the hallux	MP:0009049	abnormal hallux morphology	0.5617977528	0.9803921569
HP:0009099	Median cleft palate	MP:0009892	palate bone hypoplasia	0.6575342466	0.8888888889
HP:0010088	Curved proximal phalanx of the hallux	MP:0009049	abnormal hallux morphology	0.5208333333	0.9803921569
HP:0010085	Aplasia/Hypoplasia of the proximal phalanx of the hallux	MP:0009001	absent hallux	0.6336633663	0.9411764706
HP:0010086	Broad proximal phalanx of the hallux	MP:0009049	abnormal hallux morphology	0.5494505495	0.9803921569
HP:0010083	Triangular shaped distal phalanx of the hallux	MP:0009049	abnormal hallux morphology	0.5813953488	0.9803921569
HP:0010084	Duplication of the distal phalanx of the hallux	MP:0009049	abnormal hallux morphology	0.6097560976	0.9803921569
HP:0010081	Patchy sclerosis of the distal phalanx of the hallux	MP:0009049	abnormal hallux morphology	0.5154639175	0.9803921569
HP:0010082	Symphalangism affecting the distal phalanx of the hallux	MP:0004642	fused metatarsal bones	0.5234375	0.9054054054
HP:0009092	Progressive alveolar ridge hypertropy	MP:0013818	abnormal oral cavity morphology	0.7333333333	0.9565217391
HP:0009094	Cleft lower alveolar ridge	MP:0004189	abnormal alveolar process morphology	0.9649122807	1
HP:0010098	Complete duplication of the 1st metatarsal	MP:0003072	abnormal metatarsal bone morphology	0.7692307692	0.9259259259
HP:0010099	Partial duplication of the 1st metatarsal	MP:0009049	abnormal hallux morphology	0.5555555556	0.9803921569
HP:0010096	Complete duplication of the distal phalanx of the hallux	MP:0009049	abnormal hallux morphology	0.5952380952	0.9803921569
HP:0010097	Partial duplication of the distal phalanx of the hallux	MP:0009049	abnormal hallux morphology	0.5952380952	0.9803921569
HP:0010091	Symphalangism affecting the proximal phalanx of the hallux	MP:0004642	fused metatarsal bones	0.5677966102	0.9054054054
HP:0010094	Complete duplication of the proximal phalanx of the hallux	MP:0009049	abnormal hallux morphology	0.5681818182	0.9803921569
HP:0010095	Partial duplication of the proximal phalanx of the hallux	MP:0009049	abnormal hallux morphology	0.5747126437	0.9803921569
HP:0010092	Triangular shaped proximal phalanx of the hallux	MP:0009049	abnormal hallux morphology	0.5555555556	0.9803921569
HP:0010093	Duplication of the proximal phalanx of the hallux	MP:0009049	abnormal hallux morphology	0.5882352941	0.9803921569
HP:0009054	Scapuloperoneal myopathy	MP:0003082	abnormal gastrocnemius morphology	0.6666666667	0.8064516129
HP:0010043	Aplasia of the 4th metacarpal	MP:0004637	metacarpal bone hypoplasia	0.8493150685	0.9393939394
HP:0009055	Generalized limb muscle atrophy	MP:0006284	absent hypaxial muscle	0.6923076923	0.9
HP:0010044	Short 4th metacarpal	MP:0004634	short metacarpal bones	0.9178082192	1
HP:0010041	Short 3rd metacarpal	MP:0004634	short metacarpal bones	0.9178082192	1
HP:0009056	Loss of subcutaneous adipose tissue from upper limbs	MP:0010025	decreased total body fat amount	0.7391304348	1
HP:0010042	Aplasia/Hypoplasia of the 4th metacarpal	MP:0004637	metacarpal bone hypoplasia	0.8732394366	0.9393939394
HP:0009058	Increased muscle lipid content	MP:0003249	increased muscle free fatty acid level	0.8913043478	0.8913043478
HP:0010047	Short 5th metacarpal	MP:0004634	short metacarpal bones	0.9178082192	1
HP:0010048	Aplasia of metacarpal bones	MP:0004637	metacarpal bone hypoplasia	0.9253731343	0.9393939394
HP:0009059	Congenital generalized lipodystrophy	MP:0011174	lipodystrophy	0.9473684211	1
HP:0010045	Aplasia/Hypoplasia of the 5th metacarpal	MP:0004637	metacarpal bone hypoplasia	0.8732394366	0.9393939394
HP:0010046	Aplasia of the 5th metacarpal	MP:0004637	metacarpal bone hypoplasia	0.8493150685	0.9393939394
HP:0010040	Aplasia of the 3rd metacarpal	MP:0004637	metacarpal bone hypoplasia	0.8493150685	0.9393939394
HP:0010038	Short 2nd metacarpal	MP:0004634	short metacarpal bones	0.9178082192	1
HP:0010039	Aplasia/Hypoplasia of the 3rd metacarpal	MP:0004637	metacarpal bone hypoplasia	0.8732394366	0.9393939394
HP:0009050	Quadriceps muscle atrophy	MP:0003082	abnormal gastrocnemius morphology	0.725	0.935483871
HP:0009051	Increased muscle glycogen content	MP:0014068	abnormal muscle glycogen level	0.9591836735	1
HP:0009053	Distal lower limb muscle weakness	MP:0009434	paraparesis	0.8947368421	1
HP:0010054	Abnormality of the first metatarsal bone	MP:0003072	abnormal metatarsal bone morphology	0.8620689655	0.9259259259
HP:0010055	Broad hallux	MP:0009049	abnormal hallux morphology	0.9622641509	1
HP:0010052	Abnormality of the proximal phalanx of the hallux	MP:0009049	abnormal hallux morphology	0.6172839506	0.9803921569
HP:0010053	Abnormality of the distal phalanx of the hallux	MP:0009049	abnormal hallux morphology	0.641025641	0.9803921569
HP:0010058	Aplasia/Hypoplasia of the phalanges of the hallux	MP:0009001	absent hallux	0.7191011236	0.9411764706
HP:0009069	Lethal infantile mitochondrial myopathy	MP:0006036	abnormal mitochondrial physiology	0.59375	0.95
HP:0010059	Broad hallux phalanx	MP:0009049	abnormal hallux morphology	0.625	0.9803921569
HP:0010056	Abnormality of the epiphyses of the hallux	MP:0009049	abnormal hallux morphology	0.6024096386	0.9803921569
HP:0010057	Abnormality of the phalanges of the hallux	MP:0009049	abnormal hallux morphology	0.6944444444	0.9803921569
HP:0010051	Deviation of the hallux	MP:0009049	abnormal hallux morphology	0.9433962264	0.9803921569
HP:0010049	Short metacarpal	MP:0004634	short metacarpal bones	1	1
HP:0009060	Scapular muscle atrophy	MP:0000572	abnormal autopod morphology	0.62	0.8857142857
HP:0009062	Infantile axial hypotonia	MP:0004144	hypotonia	0.7777777778	1
HP:0009063	Progressive distal muscle weakness	MP:0000747	muscle weakness	0.8571428571	1
HP:0009064	Generalized lipodystrophy	MP:0011174	lipodystrophy	0.9473684211	1
HP:0010065	Triangular shaped phalanges of the hallux	MP:0009049	abnormal hallux morphology	0.641025641	0.9803921569
HP:0009077	Weakness of long finger extensor muscles	MP:0000572	abnormal autopod morphology	0.7083333333	0.9714285714
HP:0010066	Duplication of phalanx of hallux	MP:0009049	abnormal hallux morphology	0.6756756757	0.9803921569
HP:0010063	Patchy sclerosis of hallux phalanx	MP:0009049	abnormal hallux morphology	0.5747126437	0.9803921569
HP:0010064	Symphalangism affecting the phalanges of the hallux	MP:0004642	fused metatarsal bones	0.6320754717	0.9054054054
HP:0010069	Bullet-shaped 1st metatarsal	MP:0003072	abnormal metatarsal bone morphology	0.9152542373	1
HP:0010067	Aplasia/hypoplasia of the 1st metatarsal	MP:0004635	short metatarsal bones	0.8450704225	0.9090909091
HP:0010068	Broad first metatarsal	MP:0003072	abnormal metatarsal bone morphology	0.8852459016	1
HP:0010061	Curved hallux phalanx	MP:0009049	abnormal hallux morphology	0.5882352941	0.9803921569
HP:0010062	Osteolytic defects of the phalanges of the hallux	MP:0009001	absent hallux	0.5137614679	0.8235294118
HP:0010060	Bullet-shaped hallux phalanx	MP:0009049	abnormal hallux morphology	0.641025641	0.9803921569
HP:0009071	Inflammatory myopathy	MP:0000751	myopathy	0.9285714286	1
HP:0009072	Decreased Achilles reflex	MP:0003857	abnormal hindlimb zeugopod morphology	0.5961538462	0.8157894737
HP:0009073	Progressive proximal muscle weakness	MP:0000748	progressive muscle weakness	0.8666666667	1
HP:0009087	Posteriorly placed tongue	MP:0000762	abnormal tongue morphology	0.96875	1
HP:0010076	Aplasia/Hypoplasia of the distal phalanx of the hallux	MP:0009001	absent hallux	0.6597938144	0.9411764706
HP:0010077	Broad distal phalanx of the hallux	MP:0009049	abnormal hallux morphology	0.5681818182	0.9803921569
HP:0010074	Triangular shaped 1st metatarsal	MP:0003072	abnormal metatarsal bone morphology	0.6206896552	1
HP:0010075	Duplication of the 1st metatarsal	MP:0003072	abnormal metatarsal bone morphology	0.78125	0.9259259259
HP:0010078	Bullet-shaped distal phalanx of the hallux	MP:0009049	abnormal hallux morphology	0.5813953488	0.9803921569
HP:0010079	Curved distal phalanx of the hallux	MP:0009049	abnormal hallux morphology	0.5376344086	0.9803921569
HP:0010073	Synostosis involving the 1st metatarsal	MP:0004642	fused metatarsal bones	0.9367088608	1
HP:0010070	Curved 1st metatarsal	MP:0003072	abnormal metatarsal bone morphology	0.8181818182	1
HP:0009084	Midline notch of upper alveolar ridge	MP:0013818	abnormal oral cavity morphology	0.7333333333	0.9565217391
HP:0009085	Alveolar ridge overgrowth	MP:0013818	abnormal oral cavity morphology	0.7333333333	0.9565217391
HP:0000608	Macular degeneration	MP:0001325	abnormal retina morphology	0.8928571429	1
HP:0000609	Optic nerve hypoplasia	MP:0006221	optic nerve hypoplasia	1	1
HP:0000605	Supranuclear gaze palsy	MP:0001389	abnormal eye movement	0.9444444444	1
HP:0000606	Abnormality of the periorbital region	MP:0003743	abnormal facial morphology	0.6666666667	0.8
HP:0000607	Periorbital wrinkles	MP:0001211	wrinkled skin	0.5294117647	1
HP:0000600	Abnormality of the pharynx	MP:0002234	abnormal pharynx morphology	0.75	0.75
HP:0000601	Hypotelorism	MP:0006197	ocular hypotelorism	1	1
HP:0000602	Ophthalmoplegia	MP:0003689	ophthalmoplegia	1	1
HP:0000603	Central scotoma	MP:0002090	abnormal vision	0.8888888889	1
HP:0000610	Abnormality of the choroid	MP:0005098	abnormal optic choroid morphology	0.9189189189	0.9189189189
HP:0000619	Impaired convergence	MP:0001389	abnormal eye movement	0.9444444444	1
HP:0000615	Abnormality of the pupil	MP:0001317	abnormal pupil morphology	1	1
HP:0000616	Miosis	MP:0002546	mydriasis	0.935483871	0.9666666667
HP:0000617	Abnormality of ocular smooth pursuit	MP:0001389	abnormal eye movement	0.9714285714	1
HP:0000618	Blindness	MP:0002001	blindness	1	1
HP:0000612	Iris coloboma	MP:0010714	iris coloboma	1	1
HP:0000613	Photophobia	MP:0013787	photophobia	1	1
HP:0000614	Abnormality of the nasolacrimal system	MP:0003743	abnormal facial morphology	0.5714285714	0.8
HP:0000620	Dacrocystitis	MP:0003743	abnormal facial morphology	0.5454545455	0.8
HP:0000621	Entropion	MP:0006165	entropion	1	1
HP:0000627	Posterior embryotoxon	MP:0001312	abnormal cornea morphology	0.88	1
HP:0000629	Periorbital fullness	MP:0003743	abnormal facial morphology	0.6315789474	0.8
HP:0000622	Blurred vision	MP:0006149	decreased visual acuity	1	1
HP:0000623	Supranuclear ophthalmoplegia	MP:0003689	ophthalmoplegia	0.9836065574	1
HP:0000625	Cleft eyelid	MP:0009651	abnormal eyelid development	0.8974358974	0.9722222222
HP:0000630	Abnormality of retinal arteries	MP:0002792	abnormal retinal vasculature morphology	0.7407407407	0.9302325581
HP:0000631	Retinal arterial tortuosity	MP:0002792	abnormal retinal vasculature morphology	0.6896551724	0.9302325581
HP:0000632	Lacrimation abnormality	MP:0020218	abnormal tear production	1	1
HP:0000556	Retinal dystrophy	MP:0001325	abnormal retina morphology	0.9615384615	1
HP:0000557	Buphthalmos	MP:0009274	buphthalmos	1	1
HP:0000558	Rieger anomaly	MP:0006226	iris hypoplasia	0.8378378378	1
HP:0000559	Corneal scarring	MP:0001316	corneal scarring	1	1
HP:0000563	Keratoconus	MP:0005543	decreased cornea thickness	0.8965517241	1
HP:0000564	Lacrimal duct atresia	MP:0003743	abnormal facial morphology	0.5217391304	0.8
HP:0000565	Esotropia	MP:0005254	strabismus	1	1
HP:0000561	Absent eyelashes	MP:0000425	loss of eyelid cilia	0.9846153846	0.9846153846
HP:0000567	Chorioretinal coloboma	MP:0010718	choroid coloboma	0.796875	0.9107142857
HP:0000568	Microphthalmia	MP:0001297	microphthalmia	1	1
HP:0000574	Thick eyebrow	MP:0013895	abnormal eyelid cilium morphology	0.5660377358	0.6818181818
HP:0000575	Scotoma	MP:0002090	abnormal vision	0.9230769231	1
HP:0000576	Centrocecal scotoma	MP:0002090	abnormal vision	0.8888888889	1
HP:0000577	Exotropia	MP:0005255	exotropia	1	1
HP:0000570	Abnormality of saccadic eye movements	MP:0001389	abnormal eye movement	0.9714285714	1
HP:0000571	Hypometric saccades	MP:0001389	abnormal eye movement	0.9444444444	1
HP:0000572	Visual loss	MP:0002090	abnormal vision	0.96	1
HP:0000573	Retinal hemorrhage	MP:0006185	retinal hemorrhage	1	1
HP:0000579	Nasolacrimal duct obstruction	MP:0013451	nasolacrimal duct obstruction	1	1
HP:0000585	Band keratopathy	MP:0005544	corneal deposits	0.9	0.9642857143
HP:0000586	Shallow orbits	MP:0006213	shallow orbits	1	1
HP:0000587	Abnormality of the optic nerve	MP:0001330	abnormal optic nerve morphology	1	1
HP:0000588	Optic nerve coloboma	MP:0010717	optic nerve coloboma	1	1
HP:0000581	Blepharophimosis	MP:0005287	narrow eye opening	1	1
HP:0000582	Upslanted palpebral fissure	MP:0003671	abnormal eyelid aperture	0.9117647059	0.96875
HP:0000584	Punctate corneal epithelial erosions	MP:0006000	abnormal corneal epithelium morphology	0.8529411765	0.90625
HP:0000580	Pigmentary retinopathy	MP:0005103	abnormal retinal pigmentation	0.975	1
HP:0000589	Coloboma	MP:0005262	coloboma	1	1
HP:0000597	Ophthalmoparesis	MP:0003688	ophthalmoparesis	1	1
HP:0000598	Abnormality of the ear	MP:0002102	abnormal ear morphology	0.5833333333	0.5833333333
HP:0000599	Abnormality of the frontal hairline	MP:0000424	retarded hair growth	0.5833333333	0.9655172414
HP:0000592	Blue sclerae	MP:0003102	sclera thinning	1	1
HP:0000593	Abnormality of the anterior chamber	MP:0005205	abnormal eye anterior chamber morphology	0.9130434783	0.9130434783
HP:0000594	Shallow anterior chamber	MP:0005205	abnormal eye anterior chamber morphology	0.875	0.9130434783
HP:0000590	Progressive external ophthalmoplegia	MP:0003689	ophthalmoplegia	0.9677419355	1
HP:0000591	Abnormality of the sclera	MP:0002698	abnormal sclera morphology	0.95	0.95
HP:0000517	Abnormality of the lens	MP:0001303	abnormal lens morphology	1	1
HP:0000518	Cataract	MP:0001304	cataract	1	1
HP:0000519	Congenital cataract	MP:0001304	cataract	0.9583333333	1
HP:0000512	Abnormal electroretinogram	MP:0005253	abnormal eye physiology	0.8888888889	1
HP:0000514	Slow saccadic eye movements	MP:0001389	abnormal eye movement	0.9444444444	1
HP:0000520	Proptosis	MP:0002750	exophthalmos	1	1
HP:0000522	Alacrima	MP:0020218	abnormal tear production	0.8947368421	1
HP:0000527	Long eyelashes	MP:0013898	short eyelid cilia	0.9285714286	0.962962963
HP:0000528	Anophthalmia	MP:0001293	anophthalmia	1	1
HP:0000529	Progressive visual loss	MP:0002090	abnormal vision	0.9230769231	1
HP:0000523	Subcapsular cataract	MP:0010251	subcapsular cataracts	1	1
HP:0000524	Conjunctival telangiectasia	MP:0006193	conjunctival telangiectasia	1	1
HP:0000525	Abnormality of the iris	MP:0001322	abnormal iris morphology	1	1
HP:0000526	Aniridia	MP:0005261	aniridia	1	1
HP:0000531	Corneal crystals	MP:0005544	corneal deposits	1	1
HP:0000532	Chorioretinal abnormality	MP:0005098	abnormal optic choroid morphology	0.7727272727	0.9189189189
HP:0000533	Chorioretinal atrophy	MP:0005098	abnormal optic choroid morphology	0.7391304348	0.9189189189
HP:0000538	Pseudopapilledema	MP:0006223	optic nerve swelling	1	1
HP:0000539	Abnormality of refraction	MP:0005253	abnormal eye physiology	0.9411764706	1
HP:0000534	Abnormality of the eyebrow	MP:0013895	abnormal eyelid cilium morphology	0.5769230769	0.6818181818
HP:0000535	Sparse eyebrow	MP:0013895	abnormal eyelid cilium morphology	0.5555555556	0.6818181818
HP:0000537	Epicanthus inversus	MP:0006168	epicanthus inversus	1	1
HP:0000541	Retinal detachment	MP:0003099	retinal detachment	1	1
HP:0000542	Impaired ocular adduction	MP:0001389	abnormal eye movement	0.9714285714	1
HP:0000543	Optic disc pallor	MP:0008259	abnormal optic disc morphology	0.9772727273	1
HP:0000544	External ophthalmoplegia	MP:0003689	ophthalmoplegia	0.9836065574	1
HP:0000540	Hypermetropia	MP:0006153	hypermetropia	1	1
HP:0000549	Abnormal conjugate eye movement	MP:0001389	abnormal eye movement	0.9714285714	1
HP:0000545	Myopia	MP:0003100	myopia	1	1
HP:0000546	Retinal degeneration	MP:0001326	retinal degeneration	1	1
HP:0000547	Tapetoretinal degeneration	MP:0001326	retinal degeneration	0.962962963	1
HP:0000548	Cone/cone-rod dystrophy	MP:0001325	abnormal retina morphology	0.9259259259	1
HP:0000552	Tritanomaly	MP:0002090	abnormal vision	0.8571428571	1
HP:0000553	Abnormality of the uvea	MP:0005197	abnormal uvea morphology	0.9473684211	0.9473684211
HP:0000554	Uveitis	MP:0005515	uveitis	1	1
HP:0000555	Leukocoria	MP:0001317	abnormal pupil morphology	0.9655172414	1
HP:0000550	Undetectable electroretinogram	MP:0005253	abnormal eye physiology	0.8421052632	1
HP:0000551	Abnormality of color vision	MP:0002090	abnormal vision	0.96	1
HP:0000509	Conjunctivitis	MP:0001852	conjunctivitis	1	1
HP:0000505	Visual impairment	MP:0002001	blindness	0.9642857143	0.9642857143
HP:0000506	Telecanthus	MP:0001340	abnormal eyelid morphology	0.9333333333	1
HP:0000508	Ptosis	MP:0001344	blepharoptosis	1	1
HP:0000501	Glaucoma	MP:0005253	abnormal eye physiology	0.9411764706	1
HP:0000502	Abnormality of the conjunctiva	MP:0001310	abnormal conjunctiva morphology	1	1
HP:0000503	Tortuosity of conjunctival vessels	MP:0006192	abnormal conjunctival vasculature morphology	0.875	0.976744186
HP:0000504	Abnormality of vision	MP:0002090	abnormal vision	1	1
HP:0000510	Rod-cone dystrophy	MP:0005103	abnormal retinal pigmentation	0.8863636364	1
HP:0000511	Vertical supranuclear gaze palsy	MP:0001389	abnormal eye movement	0.9189189189	1
HP:0010241	Short proximal phalanx of finger	MP:0002543	brachyphalangia	0.7926829268	1
HP:0009252	Cone-shaped epiphysis of the distal phalanx of the 4th finger	MP:0002543	brachyphalangia	0.5825242718	0.9230769231
HP:0010242	Aplasia of the proximal phalanges of the hand	MP:0000561	adactyly	0.7096774194	1
HP:0009253	Enlarged epiphysis of the distal phalanx of the 4th finger	MP:0002543	brachyphalangia	0.5825242718	0.9230769231
HP:0009254	Fragmentation of the epiphysis of the distal phalanx of the 4th finger	MP:0002543	brachyphalangia	0.5405405405	0.9230769231
HP:0009255	Irregular epiphysis of the distal phalanx of the 4th finger	MP:0002543	brachyphalangia	0.59	0.9076923077
HP:0010245	Abnormality of the epiphyses of the proximal phalanges of the hand	MP:0002543	brachyphalangia	0.7283950617	0.9076923077
HP:0009256	Ivory epiphysis of the distal phalanx of the 4th finger	MP:0002543	brachyphalangia	0.5315315315	0.9076923077
HP:0010246	Absent epiphyses of the distal phalanges of the hand	MP:0002543	brachyphalangia	0.7023809524	0.9076923077
HP:0009257	Pseudoepiphysis of the distal phalanx of the 4th finger	MP:0002543	brachyphalangia	0.572815534	0.9076923077
HP:0010243	Abnormality of the epiphyses of the distal phalanx of finger	MP:0002543	brachyphalangia	0.7283950617	0.9076923077
HP:0009258	Small epiphysis of the distal phalanx of the 4th finger	MP:0002543	brachyphalangia	0.5825242718	0.9230769231
HP:0010244	Abnormality of the epiphyses of the middle phalanges of the hand	MP:0002543	brachyphalangia	0.7283950617	0.9076923077
HP:0010238	Triangular epiphyses of the phalanges of the hand	MP:0002543	brachyphalangia	0.7108433735	0.9076923077
HP:0010239	Aplasia of the middle phalanx of the hand	MP:0000561	adactyly	0.7096774194	1
HP:0010236	Small epiphyses of the phalanges of the hand	MP:0002543	brachyphalangia	0.7108433735	0.9076923077
HP:0010237	Epiphyseal stippling of finger phalanges	MP:0002543	brachyphalangia	0.6276595745	0.9076923077
HP:0009250	Absent epiphysis of the distal phalanx of the 4th finger	MP:0002543	brachyphalangia	0.595959596	0.9076923077
HP:0009251	Bracket epiphysis of the distal phalanx of the 4th finger	MP:0002543	brachyphalangia	0.5438596491	0.9538461538
HP:0010252	Ivory epiphyses of the distal phalanges of the hand	MP:0002543	brachyphalangia	0.6210526316	0.9076923077
HP:0009263	Cone-shaped epiphysis of the proximal phalanx of the 4th finger	MP:0002543	brachyphalangia	0.5825242718	0.9230769231
HP:0010253	Pseudoepiphyses of the distal phalanges of the hand	MP:0002543	brachyphalangia	0.6704545455	0.9076923077
HP:0009264	Enlarged epiphysis of the proximal phalanx of the 4th finger	MP:0002543	brachyphalangia	0.5825242718	0.9230769231
HP:0010250	Fragmentation of the epiphyses of the distal phalanges of the hand	MP:0002543	brachyphalangia	0.625	0.9230769231
HP:0009265	Fragmentation of the epiphysis of the proximal phalanx of the 4th finger	MP:0002543	brachyphalangia	0.5585585586	0.9538461538
HP:0010251	Irregular epiphyses of the distal phalanges of the hand	MP:0002543	brachyphalangia	0.6941176471	0.9076923077
HP:0009266	Irregular epiphysis of the proximal phalanx of the 4th finger	MP:0002543	brachyphalangia	0.59	0.9076923077
HP:0009267	Ivory epiphysis of the proximal phalanx of the 4th finger	MP:0002543	brachyphalangia	0.5267857143	0.9076923077
HP:0010256	Triangular epiphyses of the distal phalanges of the hand	MP:0002543	brachyphalangia	0.6818181818	0.9230769231
HP:0009268	Pseudoepiphysis of the proximal phalanx of the 4th finger	MP:0002543	brachyphalangia	0.572815534	0.9076923077
HP:0010257	Absent epiphyses of the middle phalanges of the hand	MP:0002543	brachyphalangia	0.7023809524	0.9076923077
HP:0010254	Small epiphyses of the distal phalanges of the hand	MP:0002543	brachyphalangia	0.6818181818	0.9230769231
HP:0009269	Small epiphysis of the proximal phalanx of the 4th finger	MP:0002543	brachyphalangia	0.5825242718	0.9230769231
HP:0010255	Stippling of the epiphyses of the distal phalanges of the hand	MP:0002543	brachyphalangia	0.595959596	0.9076923077
HP:0010249	Enlarged epiphyses of the distal phalanges of the hand	MP:0002543	brachyphalangia	0.6818181818	0.9230769231
HP:0010247	Bracket epiphyses of the distal phalanges of the hand	MP:0002543	brachyphalangia	0.6818181818	0.9230769231
HP:0010248	Cone-shaped epiphyses of the distal phalanges of the hand	MP:0002543	brachyphalangia	0.6818181818	0.9230769231
HP:0009260	Triangular epiphysis of the distal phalanx of the 4th finger	MP:0002543	brachyphalangia	0.5825242718	0.9230769231
HP:0009261	Absent epiphysis of the proximal phalanx of the 4th finger	MP:0002543	brachyphalangia	0.595959596	0.9076923077
HP:0009262	Bracket epiphysis of the proximal phalanx of the 4th finger	MP:0002543	brachyphalangia	0.6019417476	0.9538461538
HP:0010263	Ivory epiphyses of the middle phalanges of the hand	MP:0002543	brachyphalangia	0.6210526316	0.9076923077
HP:0009274	Joint contracture of the 4th finger	MP:0003807	camptodactyly	0.734939759	0.9838709677
HP:0010264	Pseudoepiphyses of the middle phalanges of the hand	MP:0002543	brachyphalangia	0.6704545455	0.9076923077
HP:0009275	Contracture of the distal interphalangeal joint of the 4th finger	MP:0003807	camptodactyly	0.5486725664	1
HP:0010261	Fragmentation of the epiphyses of the middle phalanges of the hand	MP:0002543	brachyphalangia	0.625	0.9230769231
HP:0009276	Contracture of the proximal interphalangeal joint of the 4th finger	MP:0003807	camptodactyly	0.5688073394	1
HP:0010262	Irregular epiphyses of the middle phalanges of the hand	MP:0002543	brachyphalangia	0.6941176471	0.9076923077
HP:0009277	Contracture of the metacarpophalangeal joint of the 4th finger	MP:0003807	camptodactyly	0.5865384615	0.9838709677
HP:0010267	Triangular epiphyses of the middle phalanges of the hand	MP:0002543	brachyphalangia	0.6818181818	0.9230769231
HP:0009278	Ulnar deviation of the 4th finger	MP:0006296	arachnodactyly	0.7547169811	0.9523809524
HP:0010268	Absent epiphyses of the proximal phalanges of the hand	MP:0002543	brachyphalangia	0.7023809524	0.9076923077
HP:0009279	Radial deviation of the 4th finger	MP:0006296	arachnodactyly	0.7547169811	0.9523809524
HP:0010265	Small epiphyses of the middle phalanges of the hand	MP:0002543	brachyphalangia	0.6818181818	0.9230769231
HP:0010266	Stippling of the epiphyses of the middle phalanges of the hand	MP:0002543	brachyphalangia	0.595959596	0.9076923077
HP:0010260	Enlarged epiphyses of the middle phalanges of the hand	MP:0002543	brachyphalangia	0.6818181818	0.9230769231
